year,doy,block,rot_trt,plot_id,sensor_depth_cm,value,Estimate,Q2.5,Q97.5,mod_desc
2018,146,b1,2y,2018_13,15,24.641666730244953,24.37617194476476,24.123934869945835,24.628409019583685,"random effect of block, 35 knots, reml"
2018,146,b1,2y,2018_13,15,24.641666730244953,24.37617194476476,24.123934869945835,24.628409019583685,"random effect of block, 35 knots, reml"
2018,147,b1,2y,2018_13,15,25.96666677792867,25.636150513439034,25.36751630508393,25.904784721794137,"random effect of block, 35 knots, reml"
2018,147,b1,2y,2018_13,15,25.96666677792867,25.636150513439034,25.36751630508393,25.904784721794137,"random effect of block, 35 knots, reml"
2018,147,b1,2y,2018_13,15,25.96666677792867,25.636150513439034,25.36751630508393,25.904784721794137,"random effect of block, 35 knots, reml"
2018,148,b1,2y,2018_13,15,27.070833285649616,26.119593125322268,25.875603033332922,26.363583217311614,"random effect of block, 35 knots, reml"
2018,148,b1,2y,2018_13,15,27.070833285649616,26.119593125322268,25.875603033332922,26.363583217311614,"random effect of block, 35 knots, reml"
2018,148,b1,2y,2018_13,15,27.070833285649616,26.119593125322268,25.875603033332922,26.363583217311614,"random effect of block, 35 knots, reml"
2018,149,b1,2y,2018_13,15,26.387500206629436,25.98240969889495,25.756847701000723,26.20797169678918,"random effect of block, 35 knots, reml"
2018,149,b1,2y,2018_13,15,26.387500206629436,25.98240969889495,25.756847701000723,26.20797169678918,"random effect of block, 35 knots, reml"
2018,149,b1,2y,2018_13,15,26.387500206629436,25.98240969889495,25.756847701000723,26.20797169678918,"random effect of block, 35 knots, reml"
2018,150,b1,2y,2018_13,15,25.179166714350384,25.457013548107472,25.214841787539417,25.699185308675528,"random effect of block, 35 knots, reml"
2018,150,b1,2y,2018_13,15,25.179166714350384,25.457013548107472,25.214841787539417,25.699185308675528,"random effect of block, 35 knots, reml"
2018,150,b1,2y,2018_13,15,25.179166714350384,25.457013548107472,25.214841787539417,25.699185308675528,"random effect of block, 35 knots, reml"
2018,151,b1,2y,2018_13,15,23.508333285649616,24.775667756087568,24.52398447255246,25.027351039622676,"random effect of block, 35 knots, reml"
2018,151,b1,2y,2018_13,15,23.508333285649616,24.775667756087568,24.52398447255246,25.027351039622676,"random effect of block, 35 knots, reml"
2018,151,b1,2y,2018_13,15,23.508333285649616,24.775667756087568,24.52398447255246,25.027351039622676,"random effect of block, 35 knots, reml"
2018,152,b1,2y,2018_13,15,25.325000047683716,24.126723492912024,23.90134185352428,24.35210513229977,"random effect of block, 35 knots, reml"
2018,152,b1,2y,2018_13,15,25.325000047683716,24.126723492912024,23.90134185352428,24.35210513229977,"random effect of block, 35 knots, reml"
2018,152,b1,2y,2018_13,15,25.325000047683716,24.126723492912024,23.90134185352428,24.35210513229977,"random effect of block, 35 knots, reml"
2018,153,b1,2y,2018_13,15,26.616666475931805,23.593843301686782,23.382524682344407,23.805161921029157,"random effect of block, 35 knots, reml"
2018,153,b1,2y,2018_13,15,26.616666475931805,23.593843301686782,23.382524682344407,23.805161921029157,"random effect of block, 35 knots, reml"
2018,153,b1,2y,2018_13,15,26.616666475931805,23.593843301686782,23.382524682344407,23.805161921029157,"random effect of block, 35 knots, reml"
2018,154,b1,2y,2018_13,15,22.674999793370564,23.245421822652666,23.01037659646612,23.480467048839213,"random effect of block, 35 knots, reml"
2018,154,b1,2y,2018_13,15,22.674999793370564,23.245421822652666,23.01037659646612,23.480467048839213,"random effect of block, 35 knots, reml"
2018,154,b1,2y,2018_13,15,22.674999793370564,23.245421822652666,23.01037659646612,23.480467048839213,"random effect of block, 35 knots, reml"
2018,155,b1,2y,2018_13,15,22,23.149346849489145,22.900268943092605,23.398424755885685,"random effect of block, 35 knots, reml"
2018,155,b1,2y,2018_13,15,22,23.149346849489145,22.900268943092605,23.398424755885685,"random effect of block, 35 knots, reml"
2018,155,b1,2y,2018_13,15,22,23.149346849489145,22.900268943092605,23.398424755885685,"random effect of block, 35 knots, reml"
2018,156,b1,2y,2018_13,15,23.329166650772095,23.302191280801733,23.074197847928033,23.530184713675432,"random effect of block, 35 knots, reml"
2018,156,b1,2y,2018_13,15,23.329166650772095,23.302191280801733,23.074197847928033,23.530184713675432,"random effect of block, 35 knots, reml"
2018,156,b1,2y,2018_13,15,23.329166650772095,23.302191280801733,23.074197847928033,23.530184713675432,"random effect of block, 35 knots, reml"
2018,157,b1,2y,2018_13,15,24.57941173104679,23.556298490588926,23.33863521893914,23.773961762238713,"random effect of block, 35 knots, reml"
2018,157,b1,2y,2018_13,15,24.57941173104679,23.556298490588926,23.33863521893914,23.773961762238713,"random effect of block, 35 knots, reml"
2018,157,b1,2y,2018_13,15,24.57941173104679,23.556298490588926,23.33863521893914,23.773961762238713,"random effect of block, 35 knots, reml"
2018,158,b1,2y,2018_13,15,22.862500111262005,23.746612760736163,23.509179700635826,23.9840458208365,"random effect of block, 35 knots, reml"
2018,158,b1,2y,2018_13,15,22.862500111262005,23.746612760736163,23.509179700635826,23.9840458208365,"random effect of block, 35 knots, reml"
2018,158,b1,2y,2018_13,15,22.862500111262005,23.746612760736163,23.509179700635826,23.9840458208365,"random effect of block, 35 knots, reml"
2018,159,b1,2y,2018_13,15,23.987499952316284,23.709370262353282,23.46588743620632,23.952853088500245,"random effect of block, 35 knots, reml"
2018,159,b1,2y,2018_13,15,23.987499952316284,23.709370262353282,23.46588743620632,23.952853088500245,"random effect of block, 35 knots, reml"
2018,159,b1,2y,2018_13,15,23.987499952316284,23.709370262353282,23.46588743620632,23.952853088500245,"random effect of block, 35 knots, reml"
2018,160,b1,2y,2018_13,15,24.704166650772095,23.385687901336965,23.167499005781153,23.603876796892777,"random effect of block, 35 knots, reml"
2018,160,b1,2y,2018_13,15,24.704166650772095,23.385687901336965,23.167499005781153,23.603876796892777,"random effect of block, 35 knots, reml"
2018,160,b1,2y,2018_13,15,24.704166650772095,23.385687901336965,23.167499005781153,23.603876796892777,"random effect of block, 35 knots, reml"
2018,161,b1,2y,2018_13,15,23.704166809717815,22.897309367370966,22.687093963717942,23.10752477102399,"random effect of block, 35 knots, reml"
2018,161,b1,2y,2018_13,15,23.704166809717815,22.897309367370966,22.687093963717942,23.10752477102399,"random effect of block, 35 knots, reml"
2018,161,b1,2y,2018_13,15,23.704166809717815,22.897309367370966,22.687093963717942,23.10752477102399,"random effect of block, 35 knots, reml"
2018,162,b1,2y,2018_13,15,21.637500127156574,22.383837426775976,22.15025399497597,22.617420858575983,"random effect of block, 35 knots, reml"
2018,162,b1,2y,2018_13,15,21.637500127156574,22.383837426775976,22.15025399497597,22.617420858575983,"random effect of block, 35 knots, reml"
2018,162,b1,2y,2018_13,15,21.637500127156574,22.383837426775976,22.15025399497597,22.617420858575983,"random effect of block, 35 knots, reml"
2018,163,b1,2y,2018_13,15,22.21666669845581,21.983960435078338,21.744183983808004,22.22373688634867,"random effect of block, 35 knots, reml"
2018,163,b1,2y,2018_13,15,22.21666669845581,21.983960435078338,21.744183983808004,22.22373688634867,"random effect of block, 35 knots, reml"
2018,163,b1,2y,2018_13,15,22.21666669845581,21.983960435078338,21.744183983808004,22.22373688634867,"random effect of block, 35 knots, reml"
2018,164,b1,2y,2018_13,15,22.68750007947286,21.78851681628305,21.572810373161467,22.004223259404633,"random effect of block, 35 knots, reml"
2018,164,b1,2y,2018_13,15,22.68750007947286,21.78851681628305,21.572810373161467,22.004223259404633,"random effect of block, 35 knots, reml"
2018,164,b1,2y,2018_13,15,22.68750007947286,21.78851681628305,21.572810373161467,22.004223259404633,"random effect of block, 35 knots, reml"
2018,165,b1,2y,2018_13,15,20.483333349227905,21.817952296762886,21.607014584301698,22.028890009224074,"random effect of block, 35 knots, reml"
2018,165,b1,2y,2018_13,15,20.483333349227905,21.817952296762886,21.607014584301698,22.028890009224074,"random effect of block, 35 knots, reml"
2018,165,b1,2y,2018_13,15,20.483333349227905,21.817952296762886,21.607014584301698,22.028890009224074,"random effect of block, 35 knots, reml"
2018,166,b1,2y,2018_13,15,21.841666618982952,22.087077969708687,21.8522204126693,22.321935526748074,"random effect of block, 35 knots, reml"
2018,166,b1,2y,2018_13,15,21.841666618982952,22.087077969708687,21.8522204126693,22.321935526748074,"random effect of block, 35 knots, reml"
2018,166,b1,2y,2018_13,15,21.841666618982952,22.087077969708687,21.8522204126693,22.321935526748074,"random effect of block, 35 knots, reml"
2018,167,b1,2y,2018_13,15,23.33750009536743,22.607668700579573,22.369168565920255,22.846168835238892,"random effect of block, 35 knots, reml"
2018,167,b1,2y,2018_13,15,23.33750009536743,22.607668700579573,22.369168565920255,22.846168835238892,"random effect of block, 35 knots, reml"
2018,167,b1,2y,2018_13,15,23.33750009536743,22.607668700579573,22.369168565920255,22.846168835238892,"random effect of block, 35 knots, reml"
2018,168,b1,2y,2018_13,15,24.262499968210857,23.281274550997235,23.06708867780436,23.49546042419011,"random effect of block, 35 knots, reml"
2018,168,b1,2y,2018_13,15,24.262499968210857,23.281274550997235,23.06708867780436,23.49546042419011,"random effect of block, 35 knots, reml"
2018,168,b1,2y,2018_13,15,24.262499968210857,23.281274550997235,23.06708867780436,23.49546042419011,"random effect of block, 35 knots, reml"
2018,169,b1,2y,2018_13,15,25.258333285649616,23.87062004463124,23.65876146337471,24.082478625887774,"random effect of block, 35 knots, reml"
2018,169,b1,2y,2018_13,15,25.258333285649616,23.87062004463124,23.65876146337471,24.082478625887774,"random effect of block, 35 knots, reml"
2018,169,b1,2y,2018_13,15,25.258333285649616,23.87062004463124,23.65876146337471,24.082478625887774,"random effect of block, 35 knots, reml"
2018,170,b1,2y,2018_13,15,23.854166746139526,24.12957772925665,23.89344764623126,24.36570781228204,"random effect of block, 35 knots, reml"
2018,170,b1,2y,2018_13,15,23.854166746139526,24.12957772925665,23.89344764623126,24.36570781228204,"random effect of block, 35 knots, reml"
2018,170,b1,2y,2018_13,15,23.854166746139526,24.12957772925665,23.89344764623126,24.36570781228204,"random effect of block, 35 knots, reml"
2018,171,b1,2y,2018_13,15,23.289999961853027,23.821977814652424,23.58463709458148,24.059318534723367,"random effect of block, 35 knots, reml"
2018,171,b1,2y,2018_13,15,23.289999961853027,23.821977814652424,23.58463709458148,24.059318534723367,"random effect of block, 35 knots, reml"
2018,171,b1,2y,2018_13,15,23.289999961853027,23.821977814652424,23.58463709458148,24.059318534723367,"random effect of block, 35 knots, reml"
2018,172,b1,2y,2018_13,15,23.24999976158142,22.975703590727413,22.762761569952403,23.188645611502423,"random effect of block, 35 knots, reml"
2018,172,b1,2y,2018_13,15,23.24999976158142,22.975703590727413,22.762761569952403,23.188645611502423,"random effect of block, 35 knots, reml"
2018,172,b1,2y,2018_13,15,23.24999976158142,22.975703590727413,22.762761569952403,23.188645611502423,"random effect of block, 35 knots, reml"
2018,173,b1,2y,2018_13,15,21.891666730244953,21.903754216485492,21.690827114516477,22.116681318454507,"random effect of block, 35 knots, reml"
2018,173,b1,2y,2018_13,15,21.891666730244953,21.903754216485492,21.690827114516477,22.116681318454507,"random effect of block, 35 knots, reml"
2018,173,b1,2y,2018_13,15,21.891666730244953,21.903754216485492,21.690827114516477,22.116681318454507,"random effect of block, 35 knots, reml"
2018,174,b1,2y,2018_13,15,20.3166667620341,20.933306850150963,20.695986176268022,21.170627524033904,"random effect of block, 35 knots, reml"
2018,174,b1,2y,2018_13,15,20.3166667620341,20.933306850150963,20.695986176268022,21.170627524033904,"random effect of block, 35 knots, reml"
2018,174,b1,2y,2018_13,15,20.3166667620341,20.933306850150963,20.695986176268022,21.170627524033904,"random effect of block, 35 knots, reml"
2018,175,b1,2y,2018_13,15,20.550000349680584,20.379463600294216,20.143331640202437,20.615595560385994,"random effect of block, 35 knots, reml"
2018,175,b1,2y,2018_13,15,20.550000349680584,20.379463600294216,20.143331640202437,20.615595560385994,"random effect of block, 35 knots, reml"
2018,175,b1,2y,2018_13,15,20.550000349680584,20.379463600294216,20.143331640202437,20.615595560385994,"random effect of block, 35 knots, reml"
2018,176,b1,2y,2018_13,15,20.958333492279053,20.314500474078713,20.10264768394232,20.526353264215107,"random effect of block, 35 knots, reml"
2018,176,b1,2y,2018_13,15,20.958333492279053,20.314500474078713,20.10264768394232,20.526353264215107,"random effect of block, 35 knots, reml"
2018,176,b1,2y,2018_13,15,20.958333492279053,20.314500474078713,20.10264768394232,20.526353264215107,"random effect of block, 35 knots, reml"
2018,177,b1,2y,2018_13,15,20.483333587646484,20.585806031273645,20.371684642812518,20.79992741973477,"random effect of block, 35 knots, reml"
2018,177,b1,2y,2018_13,15,20.483333587646484,20.585806031273645,20.371684642812518,20.79992741973477,"random effect of block, 35 knots, reml"
2018,177,b1,2y,2018_13,15,20.483333587646484,20.585806031273645,20.371684642812518,20.79992741973477,"random effect of block, 35 knots, reml"
2018,178,b1,2y,2018_13,15,20.19166660308838,21.032288138338426,20.793864723486312,21.27071155319054,"random effect of block, 35 knots, reml"
2018,178,b1,2y,2018_13,15,20.19166660308838,21.032288138338426,20.793864723486312,21.27071155319054,"random effect of block, 35 knots, reml"
2018,178,b1,2y,2018_13,15,20.19166660308838,21.032288138338426,20.793864723486312,21.27071155319054,"random effect of block, 35 knots, reml"
2018,179,b1,2y,2018_13,15,21.166666984558105,21.498390253230028,21.263545243731237,21.73323526272882,"random effect of block, 35 knots, reml"
2018,179,b1,2y,2018_13,15,21.166666984558105,21.498390253230028,21.263545243731237,21.73323526272882,"random effect of block, 35 knots, reml"
2018,179,b1,2y,2018_13,15,21.166666984558105,21.498390253230028,21.263545243731237,21.73323526272882,"random effect of block, 35 knots, reml"
2018,180,b1,2y,2018_13,15,21.675000190734863,21.915370515361353,21.704470003047042,22.126271027675664,"random effect of block, 35 knots, reml"
2018,180,b1,2y,2018_13,15,21.675000190734863,21.915370515361353,21.704470003047042,22.126271027675664,"random effect of block, 35 knots, reml"
2018,180,b1,2y,2018_13,15,21.675000190734863,21.915370515361353,21.704470003047042,22.126271027675664,"random effect of block, 35 knots, reml"
2018,181,b1,2y,2018_13,15,22.699999968210857,22.283416249472715,22.067948503693373,22.498883995252058,"random effect of block, 35 knots, reml"
2018,181,b1,2y,2018_13,15,22.699999968210857,22.283416249472715,22.067948503693373,22.498883995252058,"random effect of block, 35 knots, reml"
2018,181,b1,2y,2018_13,15,22.699999968210857,22.283416249472715,22.067948503693373,22.498883995252058,"random effect of block, 35 knots, reml"
2018,182,b1,2y,2018_13,15,23.733333269755047,22.604613488188054,22.365145685039938,22.84408129133617,"random effect of block, 35 knots, reml"
2018,182,b1,2y,2018_13,15,23.733333269755047,22.604613488188054,22.365145685039938,22.84408129133617,"random effect of block, 35 knots, reml"
2018,182,b1,2y,2018_13,15,23.733333269755047,22.604613488188054,22.365145685039938,22.84408129133617,"random effect of block, 35 knots, reml"
2018,183,b1,2y,2018_13,15,23.008333206176758,22.878648710921368,22.645165659452076,23.11213176239066,"random effect of block, 35 knots, reml"
2018,183,b1,2y,2018_13,15,23.008333206176758,22.878648710921368,22.645165659452076,23.11213176239066,"random effect of block, 35 knots, reml"
2018,183,b1,2y,2018_13,15,23.008333206176758,22.878648710921368,22.645165659452076,23.11213176239066,"random effect of block, 35 knots, reml"
2018,184,b1,2y,2018_13,15,22.324999968210857,23.075231108750657,22.865103464721763,23.28535875277955,"random effect of block, 35 knots, reml"
2018,184,b1,2y,2018_13,15,22.324999968210857,23.075231108750657,22.865103464721763,23.28535875277955,"random effect of block, 35 knots, reml"
2018,184,b1,2y,2018_13,15,22.324999968210857,23.075231108750657,22.865103464721763,23.28535875277955,"random effect of block, 35 knots, reml"
2018,185,b1,2y,2018_13,15,22.575000286102295,23.143692600077564,22.92657563477529,23.36080956537984,"random effect of block, 35 knots, reml"
2018,185,b1,2y,2018_13,15,22.575000286102295,23.143692600077564,22.92657563477529,23.36080956537984,"random effect of block, 35 knots, reml"
2018,185,b1,2y,2018_13,15,22.575000286102295,23.143692600077564,22.92657563477529,23.36080956537984,"random effect of block, 35 knots, reml"
2018,186,b1,2y,2018_13,15,23.84166653951009,23.03297569421783,22.79239100176209,23.273560386673566,"random effect of block, 35 knots, reml"
2018,186,b1,2y,2018_13,15,23.84166653951009,23.03297569421783,22.79239100176209,23.273560386673566,"random effect of block, 35 knots, reml"
2018,186,b1,2y,2018_13,15,23.84166653951009,23.03297569421783,22.79239100176209,23.273560386673566,"random effect of block, 35 knots, reml"
2018,187,b1,2y,2018_13,15,23.416666666666668,22.706225376296448,22.474152788458944,22.93829796413395,"random effect of block, 35 knots, reml"
2018,187,b1,2y,2018_13,15,23.416666666666668,22.706225376296448,22.474152788458944,22.93829796413395,"random effect of block, 35 knots, reml"
2018,187,b1,2y,2018_13,15,23.416666666666668,22.706225376296448,22.474152788458944,22.93829796413395,"random effect of block, 35 knots, reml"
2018,188,b1,2y,2018_13,15,22.22500006357829,22.27023053752529,22.060447305884573,22.480013769166007,"random effect of block, 35 knots, reml"
2018,188,b1,2y,2018_13,15,22.22500006357829,22.27023053752529,22.060447305884573,22.480013769166007,"random effect of block, 35 knots, reml"
2018,188,b1,2y,2018_13,15,22.22500006357829,22.27023053752529,22.060447305884573,22.480013769166007,"random effect of block, 35 knots, reml"
2018,189,b1,2y,2018_13,15,21.53333346048991,21.91518673839412,21.69547653452503,22.134896942263207,"random effect of block, 35 knots, reml"
2018,189,b1,2y,2018_13,15,21.53333346048991,21.91518673839412,21.69547653452503,22.134896942263207,"random effect of block, 35 knots, reml"
2018,189,b1,2y,2018_13,15,21.53333346048991,21.91518673839412,21.69547653452503,22.134896942263207,"random effect of block, 35 knots, reml"
2018,190,b1,2y,2018_13,15,21.50833336512248,21.832316917561748,21.589960951159398,22.074672883964098,"random effect of block, 35 knots, reml"
2018,190,b1,2y,2018_13,15,21.50833336512248,21.832316917561748,21.589960951159398,22.074672883964098,"random effect of block, 35 knots, reml"
2018,190,b1,2y,2018_13,15,21.50833336512248,21.832316917561748,21.589960951159398,22.074672883964098,"random effect of block, 35 knots, reml"
2018,191,b1,2y,2018_13,15,22.03333346048991,22.17986549499828,21.94789073510698,22.411840254889576,"random effect of block, 35 knots, reml"
2018,191,b1,2y,2018_13,15,22.03333346048991,22.17986549499828,21.94789073510698,22.411840254889576,"random effect of block, 35 knots, reml"
2018,191,b1,2y,2018_13,15,22.03333346048991,22.17986549499828,21.94789073510698,22.411840254889576,"random effect of block, 35 knots, reml"
2018,192,b1,2y,2018_13,15,23.208333174387615,22.842701932840782,22.625914698465948,23.059489167215617,"random effect of block, 35 knots, reml"
2018,192,b1,2y,2018_13,15,23.208333174387615,22.842701932840782,22.625914698465948,23.059489167215617,"random effect of block, 35 knots, reml"
2018,192,b1,2y,2018_13,15,23.208333174387615,22.842701932840782,22.625914698465948,23.059489167215617,"random effect of block, 35 knots, reml"
2018,193,b1,2y,2018_13,15,23.50833336512248,23.57052429550575,23.330855316091622,23.810193274919875,"random effect of block, 35 knots, reml"
2018,193,b1,2y,2018_13,15,23.50833336512248,23.57052429550575,23.330855316091622,23.810193274919875,"random effect of block, 35 knots, reml"
2018,193,b1,2y,2018_13,15,23.50833336512248,23.57052429550575,23.330855316091622,23.810193274919875,"random effect of block, 35 knots, reml"
2018,194,b1,2y,2018_13,15,24.141666889190674,24.11206996229543,23.84404520119496,24.3800947233959,"random effect of block, 35 knots, reml"
2018,194,b1,2y,2018_13,15,24.141666889190674,24.11206996229543,23.84404520119496,24.3800947233959,"random effect of block, 35 knots, reml"
2018,194,b1,2y,2018_13,15,24.141666889190674,24.11206996229543,23.84404520119496,24.3800947233959,"random effect of block, 35 knots, reml"
2018,195,b1,2y,2018_13,15,24.47499990463257,24.254482034810053,24.000073906891664,24.50889016272844,"random effect of block, 35 knots, reml"
2018,195,b1,2y,2018_13,15,24.47499990463257,24.254482034810053,24.000073906891664,24.50889016272844,"random effect of block, 35 knots, reml"
2018,195,b1,2y,2018_13,15,24.47499990463257,24.254482034810053,24.000073906891664,24.50889016272844,"random effect of block, 35 knots, reml"
2018,196,b1,2y,2018_13,15,23.700000127156574,24.048243142724456,23.81665218682887,24.279834098620043,"random effect of block, 35 knots, reml"
2018,196,b1,2y,2018_13,15,23.700000127156574,24.048243142724456,23.81665218682887,24.279834098620043,"random effect of block, 35 knots, reml"
2018,196,b1,2y,2018_13,15,23.700000127156574,24.048243142724456,23.81665218682887,24.279834098620043,"random effect of block, 35 knots, reml"
2018,197,b1,2y,2018_13,15,23.744444529215496,23.654294356083707,23.407373918486954,23.90121479368046,"random effect of block, 35 knots, reml"
2018,197,b1,2y,2018_13,15,23.744444529215496,23.654294356083707,23.407373918486954,23.90121479368046,"random effect of block, 35 knots, reml"
2018,197,b1,2y,2018_13,15,23.744444529215496,23.654294356083707,23.407373918486954,23.90121479368046,"random effect of block, 35 knots, reml"
2018,198,b1,2y,2018_13,15,23.137499928474426,23.233954643803802,22.96288712582592,23.505022161781685,"random effect of block, 35 knots, reml"
2018,198,b1,2y,2018_13,15,23.137499928474426,23.233954643803802,22.96288712582592,23.505022161781685,"random effect of block, 35 knots, reml"
2018,198,b1,2y,2018_13,15,23.137499928474426,23.233954643803802,22.96288712582592,23.505022161781685,"random effect of block, 35 knots, reml"
2018,199,b1,2y,2018_13,15,22.87499984105428,22.92711855863194,22.672118370087126,23.18211874717675,"random effect of block, 35 knots, reml"
2018,199,b1,2y,2018_13,15,22.87499984105428,22.92711855863194,22.672118370087126,23.18211874717675,"random effect of block, 35 knots, reml"
2018,199,b1,2y,2018_13,15,22.87499984105428,22.92711855863194,22.672118370087126,23.18211874717675,"random effect of block, 35 knots, reml"
2018,200,b1,2y,2018_13,15,22.891666730244953,22.751367867910247,22.521120192262693,22.9816155435578,"random effect of block, 35 knots, reml"
2018,200,b1,2y,2018_13,15,22.891666730244953,22.751367867910247,22.521120192262693,22.9816155435578,"random effect of block, 35 knots, reml"
2018,200,b1,2y,2018_13,15,22.891666730244953,22.751367867910247,22.521120192262693,22.9816155435578,"random effect of block, 35 knots, reml"
2018,201,b1,2y,2018_13,15,22.608333428700764,22.680946712555652,22.439396649559907,22.922496775551398,"random effect of block, 35 knots, reml"
2018,201,b1,2y,2018_13,15,22.608333428700764,22.680946712555652,22.439396649559907,22.922496775551398,"random effect of block, 35 knots, reml"
2018,201,b1,2y,2018_13,15,22.608333428700764,22.680946712555652,22.439396649559907,22.922496775551398,"random effect of block, 35 knots, reml"
2018,202,b1,2y,2018_13,15,22.508333524068195,22.690048449683832,22.429951408991208,22.950145490376457,"random effect of block, 35 knots, reml"
2018,202,b1,2y,2018_13,15,22.508333524068195,22.690048449683832,22.429951408991208,22.950145490376457,"random effect of block, 35 knots, reml"
2018,202,b1,2y,2018_13,15,22.508333524068195,22.690048449683832,22.429951408991208,22.950145490376457,"random effect of block, 35 knots, reml"
2018,203,b1,2y,2018_13,15,22.683332920074463,22.745029706148983,22.50570536918567,22.984354043112297,"random effect of block, 35 knots, reml"
2018,203,b1,2y,2018_13,15,22.683332920074463,22.745029706148983,22.50570536918567,22.984354043112297,"random effect of block, 35 knots, reml"
2018,203,b1,2y,2018_13,15,22.683332920074463,22.745029706148983,22.50570536918567,22.984354043112297,"random effect of block, 35 knots, reml"
2018,204,b1,2y,2018_13,15,22.699999809265137,22.774837053433373,22.56202016013794,22.987653946728805,"random effect of block, 35 knots, reml"
2018,204,b1,2y,2018_13,15,22.699999809265137,22.774837053433373,22.56202016013794,22.987653946728805,"random effect of block, 35 knots, reml"
2018,204,b1,2y,2018_13,15,22.699999809265137,22.774837053433373,22.56202016013794,22.987653946728805,"random effect of block, 35 knots, reml"
2018,205,b1,2y,2018_13,15,22.824999968210857,22.69726655912188,22.47279838439053,22.921734733853228,"random effect of block, 35 knots, reml"
2018,205,b1,2y,2018_13,15,22.824999968210857,22.69726655912188,22.47279838439053,22.921734733853228,"random effect of block, 35 knots, reml"
2018,205,b1,2y,2018_13,15,22.824999968210857,22.69726655912188,22.47279838439053,22.921734733853228,"random effect of block, 35 knots, reml"
2018,206,b1,2y,2018_13,15,22.375,22.43011237753511,22.186906917856952,22.67331783721327,"random effect of block, 35 knots, reml"
2018,206,b1,2y,2018_13,15,22.375,22.43011237753511,22.186906917856952,22.67331783721327,"random effect of block, 35 knots, reml"
2018,206,b1,2y,2018_13,15,22.375,22.43011237753511,22.186906917856952,22.67331783721327,"random effect of block, 35 knots, reml"
2018,207,b1,2y,2018_13,15,21.94166660308838,21.93384265419166,21.707878570300288,22.159806738083034,"random effect of block, 35 knots, reml"
2018,207,b1,2y,2018_13,15,21.94166660308838,21.93384265419166,21.707878570300288,22.159806738083034,"random effect of block, 35 knots, reml"
2018,207,b1,2y,2018_13,15,21.94166660308838,21.93384265419166,21.707878570300288,22.159806738083034,"random effect of block, 35 knots, reml"
