year,doy,block,plot_id,rep_id,rot_trt,harv_crop,depth_cm,resis_kpa
2019,162,b1,2019_12,2019_12-4,4y,C4,37.5,1414
2019,162,b1,2019_12,2019_12-4,4y,C4,40,1484
2019,162,b1,2019_12,2019_12-5,4y,C4,0,276
2019,162,b1,2019_12,2019_12-5,4y,C4,2.5,586
2019,162,b1,2019_12,2019_12-5,4y,C4,5,483
2019,162,b1,2019_12,2019_12-5,4y,C4,7.5,518
2019,162,b1,2019_12,2019_12-5,4y,C4,10,518
2019,162,b1,2019_12,2019_12-5,4y,C4,12.5,621
2019,162,b1,2019_12,2019_12-5,4y,C4,15,621
2019,162,b1,2019_12,2019_12-5,4y,C4,17.5,794
2019,162,b1,2019_12,2019_12-5,4y,C4,20,897
2019,162,b1,2019_12,2019_12-5,4y,C4,22.5,932
2019,162,b1,2019_12,2019_12-5,4y,C4,25,897
2019,162,b1,2019_12,2019_12-5,4y,C4,27.5,966
2019,162,b1,2019_12,2019_12-5,4y,C4,30,1104
2019,162,b1,2019_12,2019_12-5,4y,C4,32.5,1070
2019,162,b1,2019_12,2019_12-5,4y,C4,35,1173
2019,162,b1,2019_12,2019_12-5,4y,C4,37.5,1311
2019,162,b1,2019_12,2019_12-5,4y,C4,40,1173
2019,162,b1,2019_12,2019_12-5,4y,C4,42.5,1070
2019,162,b1,2019_12,2019_12-6,4y,C4,0,380
2019,162,b1,2019_12,2019_12-6,4y,C4,2.5,483
2019,162,b1,2019_12,2019_12-6,4y,C4,5,586
2019,162,b1,2019_12,2019_12-6,4y,C4,7.5,621
2019,162,b1,2019_12,2019_12-6,4y,C4,10,656
2019,162,b1,2019_12,2019_12-6,4y,C4,12.5,828
2019,162,b1,2019_12,2019_12-6,4y,C4,15,656
2019,162,b1,2019_12,2019_12-6,4y,C4,17.5,518
2019,162,b1,2019_12,2019_12-6,4y,C4,20,552
2019,162,b1,2019_12,2019_12-6,4y,C4,22.5,586
2019,162,b1,2019_12,2019_12-6,4y,C4,25,862
2019,162,b1,2019_12,2019_12-6,4y,C4,27.5,1138
2019,162,b1,2019_12,2019_12-6,4y,C4,30,1000
2019,162,b1,2019_12,2019_12-6,4y,C4,32.5,1000
2019,162,b1,2019_12,2019_12-6,4y,C4,35,1000
2019,162,b1,2019_12,2019_12-6,4y,C4,37.5,1104
2019,162,b1,2019_12,2019_12-6,4y,C4,40,966
2019,162,b1,2019_12,2019_12-6,4y,C4,42.5,1104
2019,162,b1,2019_12,2019_12-7,4y,C4,0,242
2019,162,b1,2019_12,2019_12-7,4y,C4,2.5,414
2019,162,b1,2019_12,2019_12-7,4y,C4,5,483
2019,162,b1,2019_12,2019_12-7,4y,C4,7.5,483
2019,162,b1,2019_12,2019_12-7,4y,C4,10,518
2019,162,b1,2019_12,2019_12-7,4y,C4,12.5,483
2019,162,b1,2019_12,2019_12-7,4y,C4,15,552
2019,162,b1,2019_12,2019_12-7,4y,C4,17.5,552
2019,162,b1,2019_12,2019_12-7,4y,C4,20,518
2019,162,b1,2019_12,2019_12-7,4y,C4,22.5,621
2019,162,b1,2019_12,2019_12-7,4y,C4,25,759
2019,162,b1,2019_12,2019_12-7,4y,C4,27.5,621
2019,162,b1,2019_12,2019_12-7,4y,C4,30,828
2019,162,b1,2019_12,2019_12-7,4y,C4,32.5,828
2019,162,b1,2019_12,2019_12-7,4y,C4,35,1552
2019,162,b1,2019_12,2019_12-7,4y,C4,37.5,1690
2019,162,b1,2019_12,2019_12-7,4y,C4,40,1552
2019,162,b1,2019_12,2019_12-7,4y,C4,42.5,1414
2019,162,b1,2019_12,2019_12-7,4y,C4,45,1242
2019,162,b1,2019_12,2019_12-8,4y,C4,0,207
2019,162,b1,2019_12,2019_12-8,4y,C4,2.5,724
2019,162,b1,2019_12,2019_12-8,4y,C4,5,932
2019,162,b1,2019_12,2019_12-8,4y,C4,7.5,656
2019,162,b1,2019_12,2019_12-8,4y,C4,10,656
2019,162,b1,2019_12,2019_12-8,4y,C4,12.5,724
2019,162,b1,2019_12,2019_12-8,4y,C4,15,621
2019,162,b1,2019_12,2019_12-8,4y,C4,17.5,483
2019,162,b1,2019_12,2019_12-8,4y,C4,20,483
2019,162,b1,2019_12,2019_12-8,4y,C4,22.5,518
2019,162,b1,2019_12,2019_12-8,4y,C4,25,897
2019,162,b1,2019_12,2019_12-8,4y,C4,27.5,1208
2019,162,b1,2019_12,2019_12-8,4y,C4,30,1173
2019,162,b1,2019_12,2019_12-8,4y,C4,32.5,1242
2019,162,b1,2019_12,2019_12-8,4y,C4,35,1208
2019,162,b1,2019_12,2019_12-8,4y,C4,37.5,1104
2019,162,b1,2019_12,2019_12-8,4y,C4,40,1242
2019,162,b1,2019_12,2019_12-8,4y,C4,42.5,1070
2019,162,b1,2019_12,2019_12-8,4y,C4,45,897
2019,162,b1,2019_12,2019_12-9,4y,C4,0,34
2019,162,b1,2019_12,2019_12-9,4y,C4,2.5,380
2019,162,b1,2019_12,2019_12-9,4y,C4,5,483
2019,162,b1,2019_12,2019_12-9,4y,C4,7.5,518
2019,162,b1,2019_12,2019_12-9,4y,C4,10,586
2019,162,b1,2019_12,2019_12-9,4y,C4,12.5,621
2019,162,b1,2019_12,2019_12-9,4y,C4,15,621
2019,162,b1,2019_12,2019_12-9,4y,C4,17.5,586
2019,162,b1,2019_12,2019_12-9,4y,C4,20,656
2019,162,b1,2019_12,2019_12-9,4y,C4,22.5,724
2019,162,b1,2019_12,2019_12-9,4y,C4,25,794
2019,162,b1,2019_12,2019_12-9,4y,C4,27.5,828
2019,162,b1,2019_12,2019_12-9,4y,C4,30,862
2019,162,b1,2019_12,2019_12-9,4y,C4,32.5,932
2019,162,b1,2019_12,2019_12-9,4y,C4,35,862
2019,162,b1,2019_12,2019_12-9,4y,C4,37.5,897
2019,162,b1,2019_12,2019_12-9,4y,C4,40,932
2019,162,b1,2019_12,2019_12-9,4y,C4,42.5,1000
2019,162,b1,2019_19,2019_19-1,2y,C2,0,276
2019,162,b1,2019_19,2019_19-1,2y,C2,2.5,414
2019,162,b1,2019_19,2019_19-1,2y,C2,5,759
2019,162,b1,2019_19,2019_19-1,2y,C2,7.5,1000
2019,162,b1,2019_19,2019_19-1,2y,C2,10,897
2019,162,b1,2019_19,2019_19-1,2y,C2,12.5,932
2019,162,b1,2019_19,2019_19-1,2y,C2,15,1138
2019,162,b1,2019_19,2019_19-1,2y,C2,17.5,1208
2019,162,b1,2019_19,2019_19-1,2y,C2,20,966
2019,162,b1,2019_19,2019_19-1,2y,C2,22.5,1000
2019,162,b1,2019_19,2019_19-1,2y,C2,25,1070
2019,162,b1,2019_19,2019_19-1,2y,C2,27.5,1070
2019,162,b1,2019_19,2019_19-1,2y,C2,30,1104
2019,162,b1,2019_19,2019_19-1,2y,C2,32.5,1173
2019,162,b1,2019_19,2019_19-1,2y,C2,35,1208
2019,162,b1,2019_19,2019_19-1,2y,C2,37.5,1414
2019,162,b1,2019_19,2019_19-1,2y,C2,40,1208
2019,162,b1,2019_19,2019_19-1,2y,C2,42.5,1138
2019,162,b1,2019_19,2019_19-1,2y,C2,45,1104
2019,162,b1,2019_19,2019_19-10,2y,C2,0,414
2019,162,b1,2019_19,2019_19-10,2y,C2,2.5,759
2019,162,b1,2019_19,2019_19-10,2y,C2,5,759
2019,162,b1,2019_19,2019_19-10,2y,C2,7.5,828
2019,162,b1,2019_19,2019_19-10,2y,C2,10,828
2019,162,b1,2019_19,2019_19-10,2y,C2,12.5,1000
2019,162,b1,2019_19,2019_19-10,2y,C2,15,1070
2019,162,b1,2019_19,2019_19-10,2y,C2,17.5,1104
2019,162,b1,2019_19,2019_19-10,2y,C2,20,966
2019,162,b1,2019_19,2019_19-10,2y,C2,22.5,932
2019,162,b1,2019_19,2019_19-10,2y,C2,25,897
2019,162,b1,2019_19,2019_19-10,2y,C2,27.5,897
2019,162,b1,2019_19,2019_19-10,2y,C2,30,794
2019,162,b1,2019_19,2019_19-10,2y,C2,32.5,794
2019,162,b1,2019_19,2019_19-10,2y,C2,35,794
2019,162,b1,2019_19,2019_19-10,2y,C2,37.5,932
2019,162,b1,2019_19,2019_19-10,2y,C2,40,1070
2019,162,b1,2019_19,2019_19-10,2y,C2,42.5,1104
2019,162,b1,2019_19,2019_19-2,2y,C2,0,483
2019,162,b1,2019_19,2019_19-2,2y,C2,2.5,828
2019,162,b1,2019_19,2019_19-2,2y,C2,5,862
2019,162,b1,2019_19,2019_19-2,2y,C2,7.5,828
2019,162,b1,2019_19,2019_19-2,2y,C2,10,862
2019,162,b1,2019_19,2019_19-2,2y,C2,12.5,966
2019,162,b1,2019_19,2019_19-2,2y,C2,15,966
2019,162,b1,2019_19,2019_19-2,2y,C2,17.5,828
2019,162,b1,2019_19,2019_19-2,2y,C2,20,862
2019,162,b1,2019_19,2019_19-2,2y,C2,22.5,794
2019,162,b1,2019_19,2019_19-2,2y,C2,25,794
2019,162,b1,2019_19,2019_19-2,2y,C2,27.5,828
2019,162,b1,2019_19,2019_19-2,2y,C2,30,794
2019,162,b1,2019_19,2019_19-3,2y,C2,0,276
2019,162,b1,2019_19,2019_19-3,2y,C2,2.5,518
2019,162,b1,2019_19,2019_19-3,2y,C2,5,828
2019,162,b1,2019_19,2019_19-3,2y,C2,7.5,932
2019,162,b1,2019_19,2019_19-3,2y,C2,10,862
2019,162,b1,2019_19,2019_19-3,2y,C2,12.5,897
2019,162,b1,2019_19,2019_19-3,2y,C2,15,1070
2019,162,b1,2019_19,2019_19-3,2y,C2,17.5,1104
2019,162,b1,2019_19,2019_19-3,2y,C2,20,966
2019,162,b1,2019_19,2019_19-3,2y,C2,22.5,932
2019,162,b1,2019_19,2019_19-3,2y,C2,25,966
2019,162,b1,2019_19,2019_19-3,2y,C2,27.5,897
2019,162,b1,2019_19,2019_19-3,2y,C2,30,932
2019,162,b1,2019_19,2019_19-3,2y,C2,32.5,862
2019,162,b1,2019_19,2019_19-3,2y,C2,35,897
2019,162,b1,2019_19,2019_19-3,2y,C2,37.5,828
2019,162,b1,2019_19,2019_19-3,2y,C2,40,897
2019,162,b1,2019_19,2019_19-3,2y,C2,42.5,897
2019,162,b1,2019_19,2019_19-4,2y,C2,0,104
2019,162,b1,2019_19,2019_19-4,2y,C2,2.5,310
2019,162,b1,2019_19,2019_19-4,2y,C2,5,380
2019,162,b1,2019_19,2019_19-4,2y,C2,7.5,621
2019,162,b1,2019_19,2019_19-4,2y,C2,10,586
2019,162,b1,2019_19,2019_19-4,2y,C2,12.5,759
2019,162,b1,2019_19,2019_19-4,2y,C2,15,932
2019,162,b1,2019_19,2019_19-4,2y,C2,17.5,966
2019,162,b1,2019_19,2019_19-4,2y,C2,20,1208
2019,162,b1,2019_19,2019_19-4,2y,C2,22.5,1138
2019,162,b1,2019_19,2019_19-4,2y,C2,25,966
2019,162,b1,2019_19,2019_19-4,2y,C2,27.5,1070
2019,162,b1,2019_19,2019_19-4,2y,C2,30,1000
2019,162,b1,2019_19,2019_19-4,2y,C2,32.5,1000
2019,162,b1,2019_19,2019_19-4,2y,C2,35,1070
2019,162,b1,2019_19,2019_19-4,2y,C2,37.5,1070
2019,162,b1,2019_19,2019_19-4,2y,C2,40,1070
2019,162,b1,2019_19,2019_19-4,2y,C2,42.5,966
2019,162,b1,2019_19,2019_19-4,2y,C2,45,897
2019,162,b1,2019_19,2019_19-5,2y,C2,0,69
2019,162,b1,2019_19,2019_19-5,2y,C2,2.5,69
2019,162,b1,2019_19,2019_19-5,2y,C2,5,242
2019,162,b1,2019_19,2019_19-5,2y,C2,7.5,828
2019,162,b1,2019_19,2019_19-5,2y,C2,10,724
2019,162,b1,2019_19,2019_19-5,2y,C2,12.5,724
2019,162,b1,2019_19,2019_19-5,2y,C2,15,828
2019,162,b1,2019_19,2019_19-5,2y,C2,17.5,966
2019,162,b1,2019_19,2019_19-5,2y,C2,20,966
2019,162,b1,2019_19,2019_19-5,2y,C2,22.5,1070
2019,162,b1,2019_19,2019_19-5,2y,C2,25,1000
2019,162,b1,2019_19,2019_19-5,2y,C2,27.5,1000
2019,162,b1,2019_19,2019_19-5,2y,C2,30,1104
2019,162,b1,2019_19,2019_19-5,2y,C2,32.5,1104
2019,162,b1,2019_19,2019_19-6,2y,C2,0,621
2019,162,b1,2019_19,2019_19-6,2y,C2,2.5,586
2019,162,b1,2019_19,2019_19-6,2y,C2,5,724
2019,162,b1,2019_19,2019_19-6,2y,C2,7.5,862
2019,162,b1,2019_19,2019_19-6,2y,C2,10,966
2019,162,b1,2019_19,2019_19-6,2y,C2,12.5,966
2019,162,b1,2019_19,2019_19-6,2y,C2,15,862
2019,162,b1,2019_19,2019_19-6,2y,C2,17.5,897
2019,162,b1,2019_19,2019_19-6,2y,C2,20,897
2019,162,b1,2019_19,2019_19-6,2y,C2,22.5,828
2019,162,b1,2019_19,2019_19-6,2y,C2,25,966
2019,162,b1,2019_19,2019_19-6,2y,C2,27.5,897
2019,162,b1,2019_19,2019_19-6,2y,C2,30,828
2019,162,b1,2019_19,2019_19-6,2y,C2,32.5,897
2019,162,b1,2019_19,2019_19-6,2y,C2,35,862
2019,162,b1,2019_19,2019_19-6,2y,C2,37.5,897
2019,162,b1,2019_19,2019_19-6,2y,C2,40,1104
2019,162,b1,2019_19,2019_19-7,2y,C2,0,207
2019,162,b1,2019_19,2019_19-7,2y,C2,2.5,518
2019,162,b1,2019_19,2019_19-7,2y,C2,5,586
2019,162,b1,2019_19,2019_19-7,2y,C2,7.5,759
2019,162,b1,2019_19,2019_19-7,2y,C2,10,966
2019,162,b1,2019_19,2019_19-7,2y,C2,12.5,1276
2019,162,b1,2019_19,2019_19-7,2y,C2,15,1138
2019,162,b1,2019_19,2019_19-7,2y,C2,17.5,1000
2019,162,b1,2019_19,2019_19-7,2y,C2,20,897
2019,162,b1,2019_19,2019_19-7,2y,C2,22.5,862
2019,162,b1,2019_19,2019_19-7,2y,C2,25,862
2019,162,b1,2019_19,2019_19-7,2y,C2,27.5,828
2019,162,b1,2019_19,2019_19-7,2y,C2,30,828
2019,162,b1,2019_19,2019_19-7,2y,C2,32.5,862
2019,162,b1,2019_19,2019_19-7,2y,C2,35,897
2019,162,b1,2019_19,2019_19-7,2y,C2,37.5,1104
2019,162,b1,2019_19,2019_19-7,2y,C2,40,1173
2019,162,b1,2019_19,2019_19-8,2y,C2,0,448
2019,162,b1,2019_19,2019_19-8,2y,C2,2.5,759
2019,162,b1,2019_19,2019_19-8,2y,C2,5,724
2019,162,b1,2019_19,2019_19-8,2y,C2,7.5,862
2019,162,b1,2019_19,2019_19-8,2y,C2,10,828
2019,162,b1,2019_19,2019_19-8,2y,C2,12.5,966
2019,162,b1,2019_19,2019_19-8,2y,C2,15,1138
2019,162,b1,2019_19,2019_19-8,2y,C2,17.5,1070
2019,162,b1,2019_19,2019_19-8,2y,C2,20,966
2019,162,b1,2019_19,2019_19-8,2y,C2,22.5,1000
2019,162,b1,2019_19,2019_19-8,2y,C2,25,1070
2019,162,b1,2019_19,2019_19-8,2y,C2,27.5,1104
2019,162,b1,2019_19,2019_19-8,2y,C2,30,1208
2019,162,b1,2019_19,2019_19-8,2y,C2,32.5,1242
2019,162,b1,2019_19,2019_19-8,2y,C2,35,1242
2019,162,b1,2019_19,2019_19-8,2y,C2,37.5,1208
2019,162,b1,2019_19,2019_19-8,2y,C2,40,1138
2019,162,b1,2019_19,2019_19-9,2y,C2,0,310
2019,162,b1,2019_19,2019_19-9,2y,C2,2.5,724
2019,162,b1,2019_19,2019_19-9,2y,C2,5,862
2019,162,b1,2019_19,2019_19-9,2y,C2,7.5,759
2019,162,b1,2019_19,2019_19-9,2y,C2,10,932
2019,162,b1,2019_19,2019_19-9,2y,C2,12.5,966
2019,162,b1,2019_19,2019_19-9,2y,C2,15,1000
2019,162,b1,2019_19,2019_19-9,2y,C2,17.5,932
2019,162,b1,2019_19,2019_19-9,2y,C2,20,828
2019,162,b1,2019_19,2019_19-9,2y,C2,22.5,828
2019,162,b1,2019_19,2019_19-9,2y,C2,25,794
2019,162,b1,2019_19,2019_19-9,2y,C2,27.5,724
2019,162,b1,2019_19,2019_19-9,2y,C2,30,794
2019,162,b1,2019_19,2019_19-9,2y,C2,32.5,828
2019,162,b2,2019_21,2019_21-1,4y,C4,0,310
2019,162,b2,2019_21,2019_21-1,4y,C4,2.5,483
2019,162,b2,2019_21,2019_21-1,4y,C4,5,483
2019,162,b2,2019_21,2019_21-1,4y,C4,7.5,621
2019,162,b2,2019_21,2019_21-1,4y,C4,10,552
2019,162,b2,2019_21,2019_21-1,4y,C4,12.5,932
2019,162,b2,2019_21,2019_21-1,4y,C4,15,862
2019,162,b2,2019_21,2019_21-1,4y,C4,17.5,828
2019,162,b2,2019_21,2019_21-1,4y,C4,20,794
2019,162,b2,2019_21,2019_21-1,4y,C4,22.5,724
2019,162,b2,2019_21,2019_21-1,4y,C4,25,759
2019,162,b2,2019_21,2019_21-1,4y,C4,27.5,621
2019,162,b2,2019_21,2019_21-1,4y,C4,30,621
2019,162,b2,2019_21,2019_21-1,4y,C4,32.5,552
2019,162,b2,2019_21,2019_21-1,4y,C4,35,586
2019,162,b2,2019_21,2019_21-1,4y,C4,37.5,656
2019,162,b2,2019_21,2019_21-1,4y,C4,40,828
2019,162,b2,2019_21,2019_21-10,4y,C4,0,483
2019,162,b2,2019_21,2019_21-10,4y,C4,2.5,656
2019,162,b2,2019_21,2019_21-10,4y,C4,5,552
2019,162,b2,2019_21,2019_21-10,4y,C4,7.5,518
2019,162,b2,2019_21,2019_21-10,4y,C4,10,586
2019,162,b2,2019_21,2019_21-10,4y,C4,12.5,552
2019,162,b2,2019_21,2019_21-10,4y,C4,15,483
2019,162,b2,2019_21,2019_21-10,4y,C4,17.5,414
2019,162,b2,2019_21,2019_21-10,4y,C4,20,483
2019,162,b2,2019_21,2019_21-10,4y,C4,22.5,621
2019,162,b2,2019_21,2019_21-10,4y,C4,25,586
2019,162,b2,2019_21,2019_21-10,4y,C4,27.5,586
2019,162,b2,2019_21,2019_21-10,4y,C4,30,828
2019,162,b2,2019_21,2019_21-10,4y,C4,32.5,897
2019,162,b2,2019_21,2019_21-11,4y,C4,0,276
2019,162,b2,2019_21,2019_21-11,4y,C4,2.5,621
2019,162,b2,2019_21,2019_21-11,4y,C4,5,518
2019,162,b2,2019_21,2019_21-11,4y,C4,7.5,518
2019,162,b2,2019_21,2019_21-11,4y,C4,10,518
2019,162,b2,2019_21,2019_21-11,4y,C4,12.5,518
2019,162,b2,2019_21,2019_21-11,4y,C4,15,518
2019,162,b2,2019_21,2019_21-11,4y,C4,17.5,862
2019,162,b2,2019_21,2019_21-11,4y,C4,20,724
2019,162,b2,2019_21,2019_21-11,4y,C4,22.5,759
2019,162,b2,2019_21,2019_21-11,4y,C4,25,759
2019,162,b2,2019_21,2019_21-11,4y,C4,27.5,862
2019,162,b2,2019_21,2019_21-11,4y,C4,30,1000
2019,162,b2,2019_21,2019_21-11,4y,C4,32.5,1104
2019,162,b2,2019_21,2019_21-11,4y,C4,35,966
2019,162,b2,2019_21,2019_21-11,4y,C4,37.5,1000
2019,162,b2,2019_21,2019_21-11,4y,C4,40,1000
2019,162,b2,2019_21,2019_21-11,4y,C4,42.5,966
2019,162,b2,2019_21,2019_21-2,4y,C4,0,207
2019,162,b2,2019_21,2019_21-2,4y,C4,2.5,276
2019,162,b2,2019_21,2019_21-2,4y,C4,5,621
2019,162,b2,2019_21,2019_21-2,4y,C4,7.5,552
2019,162,b2,2019_21,2019_21-2,4y,C4,10,483
2019,162,b2,2019_21,2019_21-2,4y,C4,12.5,483
2019,162,b2,2019_21,2019_21-2,4y,C4,15,518
2019,162,b2,2019_21,2019_21-2,4y,C4,17.5,448
2019,162,b2,2019_21,2019_21-2,4y,C4,20,518
2019,162,b2,2019_21,2019_21-2,4y,C4,22.5,966
2019,162,b2,2019_21,2019_21-2,4y,C4,25,862
2019,162,b2,2019_21,2019_21-2,4y,C4,27.5,897
2019,162,b2,2019_21,2019_21-3,4y,C4,0,310
2019,162,b2,2019_21,2019_21-3,4y,C4,2.5,621
2019,162,b2,2019_21,2019_21-3,4y,C4,5,724
2019,162,b2,2019_21,2019_21-3,4y,C4,7.5,448
2019,162,b2,2019_21,2019_21-3,4y,C4,10,448
2019,162,b2,2019_21,2019_21-3,4y,C4,12.5,621
2019,162,b2,2019_21,2019_21-3,4y,C4,15,656
2019,162,b2,2019_21,2019_21-3,4y,C4,17.5,794
2019,162,b2,2019_21,2019_21-3,4y,C4,20,862
2019,162,b2,2019_21,2019_21-3,4y,C4,22.5,794
2019,162,b2,2019_21,2019_21-3,4y,C4,25,759
2019,162,b2,2019_21,2019_21-3,4y,C4,27.5,794
2019,162,b2,2019_21,2019_21-3,4y,C4,30,1173
2019,162,b2,2019_21,2019_21-3,4y,C4,32.5,1138
2019,162,b2,2019_21,2019_21-3,4y,C4,35,1138
2019,162,b2,2019_21,2019_21-3,4y,C4,37.5,1346
2019,162,b2,2019_21,2019_21-3,4y,C4,40,1552
2019,162,b2,2019_21,2019_21-3,4y,C4,42.5,1690
2019,162,b2,2019_21,2019_21-4,4y,C4,0,207
2019,162,b2,2019_21,2019_21-4,4y,C4,2.5,414
2019,162,b2,2019_21,2019_21-4,4y,C4,5,586
2019,162,b2,2019_21,2019_21-4,4y,C4,7.5,621
2019,162,b2,2019_21,2019_21-4,4y,C4,10,552
2019,162,b2,2019_21,2019_21-4,4y,C4,12.5,414
2019,162,b2,2019_21,2019_21-4,4y,C4,15,414
2019,162,b2,2019_21,2019_21-4,4y,C4,17.5,483
2019,162,b2,2019_21,2019_21-4,4y,C4,20,897
2019,162,b2,2019_21,2019_21-4,4y,C4,22.5,1070
2019,162,b2,2019_21,2019_21-4,4y,C4,25,1070
2019,162,b2,2019_21,2019_21-4,4y,C4,27.5,1104
2019,162,b2,2019_21,2019_21-4,4y,C4,30,1138
2019,162,b2,2019_21,2019_21-4,4y,C4,32.5,1104
2019,162,b2,2019_21,2019_21-4,4y,C4,35,1138
2019,162,b2,2019_21,2019_21-4,4y,C4,37.5,1104
2019,162,b2,2019_21,2019_21-4,4y,C4,40,1242
2019,162,b2,2019_21,2019_21-4,4y,C4,42.5,1276
