year,doy,block,plot_id,rep_id,rot_trt,harv_crop,depth_cm,resis_kpa
2020,175,b1,2020_17,2020_17-8,4y,C4,42.5,2829
2020,175,b1,2020_17,2020_17-9,4y,C4,0,0
2020,175,b1,2020_17,2020_17-9,4y,C4,5,104
2020,175,b1,2020_17,2020_17-9,4y,C4,7.5,380
2020,175,b1,2020_17,2020_17-9,4y,C4,10,483
2020,175,b1,2020_17,2020_17-9,4y,C4,12.5,932
2020,175,b1,2020_17,2020_17-9,4y,C4,15,932
2020,175,b1,2020_17,2020_17-9,4y,C4,17.5,1794
2020,175,b1,2020_17,2020_17-9,4y,C4,20,1414
2020,175,b1,2020_17,2020_17-9,4y,C4,22.5,2001
2020,175,b1,2020_17,2020_17-9,4y,C4,25,2036
2020,175,b1,2020_17,2020_17-9,4y,C4,27.5,2036
2020,175,b1,2020_17,2020_17-9,4y,C4,30,2726
2020,175,b1,2020_17,2020_17-9,4y,C4,32.5,2864
2020,175,b1,2020_17,2020_17-9,4y,C4,35,4450
2020,175,b1,2020_17,2020_17-9,4y,C4,37.5,3346
2020,175,b1,2020_17,2020_17-9,4y,C4,40,3243
2020,175,b1,2020_17,2020_17-9,4y,C4,42.5,2484
2020,175,b2,2020_22,2020_22-1,4y,C4,0,69
2020,175,b2,2020_22,2020_22-1,4y,C4,2.5,448
2020,175,b2,2020_22,2020_22-1,4y,C4,5,932
2020,175,b2,2020_22,2020_22-1,4y,C4,7.5,586
2020,175,b2,2020_22,2020_22-1,4y,C4,10,586
2020,175,b2,2020_22,2020_22-1,4y,C4,12.5,759
2020,175,b2,2020_22,2020_22-1,4y,C4,15,1346
2020,175,b2,2020_22,2020_22-1,4y,C4,17.5,1242
2020,175,b2,2020_22,2020_22-1,4y,C4,20,1276
2020,175,b2,2020_22,2020_22-1,4y,C4,22.5,1587
2020,175,b2,2020_22,2020_22-1,4y,C4,25,1587
2020,175,b2,2020_22,2020_22-1,4y,C4,27.5,1484
2020,175,b2,2020_22,2020_22-1,4y,C4,30,1311
2020,175,b2,2020_22,2020_22-1,4y,C4,32.5,1242
2020,175,b2,2020_22,2020_22-1,4y,C4,35,1242
2020,175,b2,2020_22,2020_22-1,4y,C4,37.5,1414
2020,175,b2,2020_22,2020_22-1,4y,C4,40,1690
2020,175,b2,2020_22,2020_22-1,4y,C4,42.5,1622
2020,175,b2,2020_22,2020_22-10,4y,C4,0,104
2020,175,b2,2020_22,2020_22-10,4y,C4,2.5,104
2020,175,b2,2020_22,2020_22-10,4y,C4,5,1173
2020,175,b2,2020_22,2020_22-10,4y,C4,7.5,1414
2020,175,b2,2020_22,2020_22-10,4y,C4,10,1587
2020,175,b2,2020_22,2020_22-10,4y,C4,12.5,2104
2020,175,b2,2020_22,2020_22-10,4y,C4,15,2553
2020,175,b2,2020_22,2020_22-10,4y,C4,17.5,2036
2020,175,b2,2020_22,2020_22-10,4y,C4,20,1898
2020,175,b2,2020_22,2020_22-10,4y,C4,22.5,1690
2020,175,b2,2020_22,2020_22-10,4y,C4,25,2001
2020,175,b2,2020_22,2020_22-10,4y,C4,27.5,1966
2020,175,b2,2020_22,2020_22-10,4y,C4,30,1966
2020,175,b2,2020_22,2020_22-10,4y,C4,32.5,2242
2020,175,b2,2020_22,2020_22-10,4y,C4,35,2450
2020,175,b2,2020_22,2020_22-10,4y,C4,37.5,1932
2020,175,b2,2020_22,2020_22-10,4y,C4,40,2104
2020,175,b2,2020_22,2020_22-10,4y,C4,42.5,1898
2020,175,b2,2020_22,2020_22-2,4y,C4,0,0
2020,175,b2,2020_22,2020_22-2,4y,C4,5,104
2020,175,b2,2020_22,2020_22-2,4y,C4,7.5,104
2020,175,b2,2020_22,2020_22-2,4y,C4,10,172
2020,175,b2,2020_22,2020_22-2,4y,C4,12.5,242
2020,175,b2,2020_22,2020_22-2,4y,C4,15,310
2020,175,b2,2020_22,2020_22-2,4y,C4,17.5,656
2020,175,b2,2020_22,2020_22-2,4y,C4,20,862
2020,175,b2,2020_22,2020_22-2,4y,C4,22.5,828
2020,175,b2,2020_22,2020_22-2,4y,C4,25,1552
2020,175,b2,2020_22,2020_22-2,4y,C4,27.5,2104
2020,175,b2,2020_22,2020_22-2,4y,C4,30,2346
2020,175,b2,2020_22,2020_22-2,4y,C4,32.5,2622
2020,175,b2,2020_22,2020_22-2,4y,C4,35,2656
2020,175,b2,2020_22,2020_22-2,4y,C4,37.5,2380
2020,175,b2,2020_22,2020_22-2,4y,C4,40,2967
2020,175,b2,2020_22,2020_22-2,4y,C4,42.5,3036
2020,175,b2,2020_22,2020_22-3,4y,C4,0,0
2020,175,b2,2020_22,2020_22-3,4y,C4,5,138
2020,175,b2,2020_22,2020_22-3,4y,C4,7.5,1104
2020,175,b2,2020_22,2020_22-3,4y,C4,10,1518
2020,175,b2,2020_22,2020_22-3,4y,C4,12.5,1760
2020,175,b2,2020_22,2020_22-3,4y,C4,15,2518
2020,175,b2,2020_22,2020_22-3,4y,C4,17.5,2450
2020,175,b2,2020_22,2020_22-3,4y,C4,20,2484
2020,175,b2,2020_22,2020_22-3,4y,C4,22.5,2518
