year,doy,block,plot_id,rep_id,rot_trt,harv_crop,depth_cm,resis_kpa
2018,197,b1,2018_13,2018_13-17,2y,C2,17.5,1794
2018,197,b1,2018_13,2018_13-17,2y,C2,20,1346
2018,197,b1,2018_13,2018_13-17,2y,C2,22.5,1208
2018,197,b1,2018_13,2018_13-17,2y,C2,25,1242
2018,197,b1,2018_13,2018_13-17,2y,C2,27.5,1173
2018,197,b1,2018_13,2018_13-17,2y,C2,30,1311
2018,197,b1,2018_13,2018_13-17,2y,C2,32.5,1173
2018,197,b1,2018_13,2018_13-17,2y,C2,35,1070
2018,197,b1,2018_13,2018_13-17,2y,C2,37.5,966
2018,197,b1,2018_13,2018_13-17,2y,C2,40,828
2018,197,b1,2018_13,2018_13-18,2y,C2,0,310
2018,197,b1,2018_13,2018_13-18,2y,C2,2.5,380
2018,197,b1,2018_13,2018_13-18,2y,C2,5,310
2018,197,b1,2018_13,2018_13-18,2y,C2,7.5,586
2018,197,b1,2018_13,2018_13-18,2y,C2,10,656
2018,197,b1,2018_13,2018_13-18,2y,C2,12.5,828
2018,197,b1,2018_13,2018_13-18,2y,C2,15,794
2018,197,b1,2018_13,2018_13-18,2y,C2,17.5,759
2018,197,b1,2018_13,2018_13-18,2y,C2,20,794
2018,197,b1,2018_13,2018_13-18,2y,C2,22.5,932
2018,197,b1,2018_13,2018_13-18,2y,C2,25,862
2018,197,b1,2018_13,2018_13-18,2y,C2,27.5,759
2018,197,b1,2018_13,2018_13-18,2y,C2,30,932
2018,197,b1,2018_13,2018_13-18,2y,C2,32.5,932
2018,197,b1,2018_13,2018_13-18,2y,C2,35,1000
2018,197,b1,2018_13,2018_13-18,2y,C2,37.5,1173
2018,197,b1,2018_13,2018_13-18,2y,C2,40,1104
2018,197,b1,2018_18,2018_18-11,4y,C4,0,172
2018,197,b1,2018_18,2018_18-11,4y,C4,2.5,276
2018,197,b1,2018_18,2018_18-11,4y,C4,5,380
2018,197,b1,2018_18,2018_18-11,4y,C4,7.5,966
2018,197,b1,2018_18,2018_18-11,4y,C4,10,897
2018,197,b1,2018_18,2018_18-11,4y,C4,12.5,828
2018,197,b1,2018_18,2018_18-11,4y,C4,15,828
2018,197,b1,2018_18,2018_18-11,4y,C4,17.5,724
2018,197,b1,2018_18,2018_18-11,4y,C4,20,724
2018,197,b1,2018_18,2018_18-11,4y,C4,22.5,1173
2018,197,b1,2018_18,2018_18-11,4y,C4,25,1208
2018,197,b1,2018_18,2018_18-11,4y,C4,27.5,1242
2018,197,b1,2018_18,2018_18-11,4y,C4,30,1242
2018,197,b1,2018_18,2018_18-11,4y,C4,32.5,1208
2018,197,b1,2018_18,2018_18-11,4y,C4,35,1276
2018,197,b1,2018_18,2018_18-11,4y,C4,37.5,1449
2018,197,b1,2018_18,2018_18-11,4y,C4,40,1518
2018,197,b1,2018_18,2018_18-12,4y,C4,0,34
2018,197,b1,2018_18,2018_18-12,4y,C4,2.5,207
2018,197,b1,2018_18,2018_18-12,4y,C4,5,518
2018,197,b1,2018_18,2018_18-12,4y,C4,7.5,552
2018,197,b1,2018_18,2018_18-12,4y,C4,10,414
2018,197,b1,2018_18,2018_18-12,4y,C4,12.5,276
2018,197,b1,2018_18,2018_18-12,4y,C4,15,448
2018,197,b1,2018_18,2018_18-12,4y,C4,17.5,586
2018,197,b1,2018_18,2018_18-12,4y,C4,20,552
2018,197,b1,2018_18,2018_18-12,4y,C4,22.5,621
2018,197,b1,2018_18,2018_18-12,4y,C4,25,897
2018,197,b1,2018_18,2018_18-12,4y,C4,27.5,1000
2018,197,b1,2018_18,2018_18-12,4y,C4,30,1000
2018,197,b1,2018_18,2018_18-12,4y,C4,32.5,1000
2018,197,b1,2018_18,2018_18-12,4y,C4,35,966
2018,197,b1,2018_18,2018_18-12,4y,C4,37.5,932
2018,197,b1,2018_18,2018_18-12,4y,C4,40,932
2018,197,b1,2018_18,2018_18-13,4y,C4,0,380
2018,197,b1,2018_18,2018_18-13,4y,C4,2.5,552
2018,197,b1,2018_18,2018_18-13,4y,C4,5,862
2018,197,b1,2018_18,2018_18-13,4y,C4,7.5,966
2018,197,b1,2018_18,2018_18-13,4y,C4,10,1000
2018,197,b1,2018_18,2018_18-13,4y,C4,12.5,932
2018,197,b1,2018_18,2018_18-13,4y,C4,15,862
2018,197,b1,2018_18,2018_18-13,4y,C4,17.5,966
2018,197,b1,2018_18,2018_18-13,4y,C4,20,862
2018,197,b1,2018_18,2018_18-13,4y,C4,22.5,1138
2018,197,b1,2018_18,2018_18-13,4y,C4,25,1173
2018,197,b1,2018_18,2018_18-13,4y,C4,27.5,1104
2018,197,b1,2018_18,2018_18-13,4y,C4,30,1104
2018,197,b1,2018_18,2018_18-13,4y,C4,32.5,1000
2018,197,b1,2018_18,2018_18-13,4y,C4,35,1070
2018,197,b1,2018_18,2018_18-13,4y,C4,37.5,1138
2018,197,b1,2018_18,2018_18-13,4y,C4,40,1208
2018,197,b1,2018_18,2018_18-14,4y,C4,0,0
2018,197,b1,2018_18,2018_18-14,4y,C4,2.5,310
2018,197,b1,2018_18,2018_18-14,4y,C4,5,966
2018,197,b1,2018_18,2018_18-14,4y,C4,7.5,1104
2018,197,b1,2018_18,2018_18-14,4y,C4,10,966
2018,197,b1,2018_18,2018_18-14,4y,C4,12.5,897
2018,197,b1,2018_18,2018_18-14,4y,C4,15,897
2018,197,b1,2018_18,2018_18-14,4y,C4,17.5,828
2018,197,b1,2018_18,2018_18-14,4y,C4,20,724
2018,197,b1,2018_18,2018_18-14,4y,C4,22.5,932
2018,197,b1,2018_18,2018_18-14,4y,C4,25,897
2018,197,b1,2018_18,2018_18-14,4y,C4,27.5,1138
2018,197,b1,2018_18,2018_18-14,4y,C4,30,1414
2018,197,b1,2018_18,2018_18-14,4y,C4,32.5,1414
2018,197,b1,2018_18,2018_18-14,4y,C4,35,1346
2018,197,b1,2018_18,2018_18-14,4y,C4,37.5,1242
2018,197,b1,2018_18,2018_18-14,4y,C4,40,1346
2018,197,b1,2018_18,2018_18-15,4y,C4,0,34
2018,197,b1,2018_18,2018_18-15,4y,C4,2.5,34
2018,197,b1,2018_18,2018_18-15,4y,C4,5,1518
2018,197,b1,2018_18,2018_18-15,4y,C4,7.5,1656
2018,197,b1,2018_18,2018_18-15,4y,C4,10,1518
2018,197,b1,2018_18,2018_18-15,4y,C4,12.5,1484
2018,197,b1,2018_18,2018_18-15,4y,C4,15,1622
2018,197,b1,2018_18,2018_18-15,4y,C4,17.5,1587
2018,197,b1,2018_18,2018_18-15,4y,C4,20,1518
2018,197,b1,2018_18,2018_18-15,4y,C4,22.5,1070
2018,197,b1,2018_18,2018_18-15,4y,C4,25,828
2018,197,b1,2018_18,2018_18-15,4y,C4,27.5,794
2018,197,b1,2018_18,2018_18-15,4y,C4,30,1138
2018,197,b1,2018_18,2018_18-15,4y,C4,32.5,1208
2018,197,b1,2018_18,2018_18-15,4y,C4,35,1346
2018,197,b1,2018_18,2018_18-15,4y,C4,37.5,1242
2018,197,b1,2018_18,2018_18-15,4y,C4,40,1104
2018,197,b1,2018_18,2018_18-16,4y,C4,0,69
2018,197,b1,2018_18,2018_18-16,4y,C4,2.5,207
2018,197,b1,2018_18,2018_18-16,4y,C4,5,1276
2018,197,b1,2018_18,2018_18-16,4y,C4,7.5,1311
2018,197,b1,2018_18,2018_18-16,4y,C4,10,1276
2018,197,b1,2018_18,2018_18-16,4y,C4,12.5,1346
2018,197,b1,2018_18,2018_18-16,4y,C4,15,1242
2018,197,b1,2018_18,2018_18-16,4y,C4,17.5,966
2018,197,b1,2018_18,2018_18-16,4y,C4,20,932
2018,197,b1,2018_18,2018_18-16,4y,C4,22.5,828
2018,197,b1,2018_18,2018_18-16,4y,C4,25,724
2018,197,b1,2018_18,2018_18-16,4y,C4,27.5,724
2018,197,b1,2018_18,2018_18-16,4y,C4,30,794
2018,197,b1,2018_18,2018_18-16,4y,C4,32.5,1208
2018,197,b1,2018_18,2018_18-16,4y,C4,35,1208
2018,197,b1,2018_18,2018_18-16,4y,C4,37.5,1070
2018,197,b1,2018_18,2018_18-16,4y,C4,40,1000
2018,197,b1,2018_18,2018_18-17,4y,C4,0,34
2018,197,b1,2018_18,2018_18-17,4y,C4,2.5,483
2018,197,b1,2018_18,2018_18-17,4y,C4,5,586
2018,197,b1,2018_18,2018_18-17,4y,C4,7.5,862
2018,197,b1,2018_18,2018_18-17,4y,C4,10,966
2018,197,b1,2018_18,2018_18-17,4y,C4,12.5,897
2018,197,b1,2018_18,2018_18-17,4y,C4,15,897
2018,197,b1,2018_18,2018_18-17,4y,C4,17.5,724
2018,197,b1,2018_18,2018_18-17,4y,C4,20,897
2018,197,b1,2018_18,2018_18-17,4y,C4,22.5,621
2018,197,b1,2018_18,2018_18-17,4y,C4,25,759
2018,197,b1,2018_18,2018_18-17,4y,C4,27.5,862
2018,197,b1,2018_18,2018_18-17,4y,C4,30,897
2018,197,b1,2018_18,2018_18-17,4y,C4,32.5,828
2018,197,b1,2018_18,2018_18-17,4y,C4,35,828
2018,197,b1,2018_18,2018_18-17,4y,C4,37.5,862
2018,197,b1,2018_18,2018_18-17,4y,C4,40,794
2018,197,b1,2018_18,2018_18-18,4y,C4,0,0
2018,197,b1,2018_18,2018_18-18,4y,C4,2.5,0
2018,197,b1,2018_18,2018_18-18,4y,C4,5,656
2018,197,b1,2018_18,2018_18-18,4y,C4,7.5,1104
2018,197,b1,2018_18,2018_18-18,4y,C4,10,966
2018,197,b1,2018_18,2018_18-18,4y,C4,12.5,932
2018,197,b1,2018_18,2018_18-18,4y,C4,15,932
2018,197,b1,2018_18,2018_18-18,4y,C4,17.5,932
2018,197,b1,2018_18,2018_18-18,4y,C4,20,897
2018,197,b1,2018_18,2018_18-18,4y,C4,22.5,966
2018,197,b1,2018_18,2018_18-18,4y,C4,25,897
2018,197,b1,2018_18,2018_18-18,4y,C4,27.5,1138
2018,197,b1,2018_18,2018_18-18,4y,C4,30,1070
2018,197,b1,2018_18,2018_18-18,4y,C4,32.5,1104
2018,197,b1,2018_18,2018_18-18,4y,C4,35,966
2018,197,b1,2018_18,2018_18-18,4y,C4,37.5,1276
2018,197,b1,2018_18,2018_18-18,4y,C4,40,1242
2018,197,b2,2018_24,2018_24-10,2y,C2,0,414
2018,197,b2,2018_24,2018_24-10,2y,C2,2.5,794
2018,197,b2,2018_24,2018_24-10,2y,C2,5,1276
2018,197,b2,2018_24,2018_24-10,2y,C2,7.5,1346
2018,197,b2,2018_24,2018_24-10,2y,C2,10,1518
2018,197,b2,2018_24,2018_24-10,2y,C2,12.5,1000
2018,197,b2,2018_24,2018_24-10,2y,C2,15,1000
2018,197,b2,2018_24,2018_24-10,2y,C2,17.5,932
2018,197,b2,2018_24,2018_24-10,2y,C2,20,794
2018,197,b2,2018_24,2018_24-10,2y,C2,22.5,932
2018,197,b2,2018_24,2018_24-10,2y,C2,25,1173
2018,197,b2,2018_24,2018_24-10,2y,C2,27.5,1138
2018,197,b2,2018_24,2018_24-10,2y,C2,30,966
2018,197,b2,2018_24,2018_24-10,2y,C2,32.5,759
2018,197,b2,2018_24,2018_24-10,2y,C2,35,656
2018,197,b2,2018_24,2018_24-10,2y,C2,37.5,794
2018,197,b2,2018_24,2018_24-10,2y,C2,40,897
2018,197,b2,2018_24,2018_24-11,2y,C2,0,621
2018,197,b2,2018_24,2018_24-11,2y,C2,2.5,1070
2018,197,b2,2018_24,2018_24-11,2y,C2,5,1828
2018,197,b2,2018_24,2018_24-11,2y,C2,7.5,2139
2018,197,b2,2018_24,2018_24-11,2y,C2,10,2036
2018,197,b2,2018_24,2018_24-11,2y,C2,12.5,1966
2018,197,b2,2018_24,2018_24-11,2y,C2,15,1587
2018,197,b2,2018_24,2018_24-11,2y,C2,17.5,1760
2018,197,b2,2018_24,2018_24-11,2y,C2,20,1760
2018,197,b2,2018_24,2018_24-11,2y,C2,22.5,1587
2018,197,b2,2018_24,2018_24-11,2y,C2,25,1622
2018,197,b2,2018_24,2018_24-11,2y,C2,27.5,1760
2018,197,b2,2018_24,2018_24-11,2y,C2,30,1690
2018,197,b2,2018_24,2018_24-11,2y,C2,32.5,1828
2018,197,b2,2018_24,2018_24-11,2y,C2,35,1898
2018,197,b2,2018_24,2018_24-11,2y,C2,37.5,1656
2018,197,b2,2018_24,2018_24-11,2y,C2,40,1690
2018,197,b2,2018_24,2018_24-12,2y,C2,0,0
2018,197,b2,2018_24,2018_24-12,2y,C2,2.5,759
2018,197,b2,2018_24,2018_24-12,2y,C2,5,1484
2018,197,b2,2018_24,2018_24-12,2y,C2,7.5,1690
2018,197,b2,2018_24,2018_24-12,2y,C2,10,1311
2018,197,b2,2018_24,2018_24-12,2y,C2,12.5,1276
2018,197,b2,2018_24,2018_24-12,2y,C2,15,1414
2018,197,b2,2018_24,2018_24-12,2y,C2,17.5,1414
2018,197,b2,2018_24,2018_24-12,2y,C2,20,1138
2018,197,b2,2018_24,2018_24-12,2y,C2,22.5,1070
2018,197,b2,2018_24,2018_24-12,2y,C2,25,1000
2018,197,b2,2018_24,2018_24-12,2y,C2,27.5,966
2018,197,b2,2018_24,2018_24-12,2y,C2,30,862
2018,197,b2,2018_24,2018_24-12,2y,C2,32.5,828
2018,197,b2,2018_24,2018_24-12,2y,C2,35,759
2018,197,b2,2018_24,2018_24-12,2y,C2,37.5,724
2018,197,b2,2018_24,2018_24-12,2y,C2,40,794
2018,197,b2,2018_24,2018_24-13,2y,C2,0,276
2018,197,b2,2018_24,2018_24-13,2y,C2,2.5,483
2018,197,b2,2018_24,2018_24-13,2y,C2,5,1828
2018,197,b2,2018_24,2018_24-13,2y,C2,7.5,1760
2018,197,b2,2018_24,2018_24-13,2y,C2,10,1311
2018,197,b2,2018_24,2018_24-13,2y,C2,12.5,1311
2018,197,b2,2018_24,2018_24-13,2y,C2,15,1242
2018,197,b2,2018_24,2018_24-13,2y,C2,17.5,1000
2018,197,b2,2018_24,2018_24-13,2y,C2,20,1138
2018,197,b2,2018_24,2018_24-13,2y,C2,22.5,1208
2018,197,b2,2018_24,2018_24-13,2y,C2,25,1242
2018,197,b2,2018_24,2018_24-13,2y,C2,27.5,1242
2018,197,b2,2018_24,2018_24-13,2y,C2,30,1311
2018,197,b2,2018_24,2018_24-13,2y,C2,32.5,1414
2018,197,b2,2018_24,2018_24-13,2y,C2,35,1346
2018,197,b2,2018_24,2018_24-13,2y,C2,37.5,1138
2018,197,b2,2018_24,2018_24-13,2y,C2,40,862
2018,197,b2,2018_24,2018_24-14,2y,C2,0,552
2018,197,b2,2018_24,2018_24-14,2y,C2,2.5,1208
2018,197,b2,2018_24,2018_24-14,2y,C2,5,1242
2018,197,b2,2018_24,2018_24-14,2y,C2,7.5,1104
2018,197,b2,2018_24,2018_24-14,2y,C2,10,1000
2018,197,b2,2018_24,2018_24-14,2y,C2,12.5,1173
2018,197,b2,2018_24,2018_24-14,2y,C2,15,1242
2018,197,b2,2018_24,2018_24-14,2y,C2,17.5,1138
2018,197,b2,2018_24,2018_24-14,2y,C2,20,1000
2018,197,b2,2018_24,2018_24-14,2y,C2,22.5,1138
2018,197,b2,2018_24,2018_24-14,2y,C2,25,1208
2018,197,b2,2018_24,2018_24-14,2y,C2,27.5,1276
2018,197,b2,2018_24,2018_24-14,2y,C2,30,1208
2018,197,b2,2018_24,2018_24-14,2y,C2,32.5,1346
2018,197,b2,2018_24,2018_24-14,2y,C2,35,1311
2018,197,b2,2018_24,2018_24-14,2y,C2,37.5,1449
2018,197,b2,2018_24,2018_24-14,2y,C2,40,1484
2018,197,b2,2018_24,2018_24-15,2y,C2,0,414
2018,197,b2,2018_24,2018_24-15,2y,C2,2.5,586
2018,197,b2,2018_24,2018_24-15,2y,C2,5,2277
2018,197,b2,2018_24,2018_24-15,2y,C2,7.5,2484
2018,197,b2,2018_24,2018_24-15,2y,C2,10,2001
2018,197,b2,2018_24,2018_24-15,2y,C2,12.5,2346
2018,197,b2,2018_24,2018_24-15,2y,C2,15,2208
2018,197,b2,2018_24,2018_24-15,2y,C2,17.5,2208
2018,197,b2,2018_24,2018_24-15,2y,C2,20,2139
2018,197,b2,2018_24,2018_24-15,2y,C2,22.5,1690
2018,197,b2,2018_24,2018_24-15,2y,C2,25,1552
2018,197,b2,2018_24,2018_24-15,2y,C2,27.5,1518
2018,197,b2,2018_24,2018_24-15,2y,C2,30,1414
2018,197,b2,2018_24,2018_24-15,2y,C2,32.5,1346
2018,197,b2,2018_24,2018_24-15,2y,C2,35,1346
2018,197,b2,2018_24,2018_24-15,2y,C2,37.5,1208
2018,197,b2,2018_24,2018_24-15,2y,C2,40,1138
2018,197,b2,2018_24,2018_24-16,2y,C2,0,759
2018,197,b2,2018_24,2018_24-16,2y,C2,2.5,1828
2018,197,b2,2018_24,2018_24-16,2y,C2,5,2484
2018,197,b2,2018_24,2018_24-16,2y,C2,7.5,3208
2018,197,b2,2018_24,2018_24-16,2y,C2,10,2864
2018,197,b2,2018_24,2018_24-16,2y,C2,12.5,2518
2018,197,b2,2018_24,2018_24-16,2y,C2,15,2242
2018,197,b2,2018_24,2018_24-16,2y,C2,17.5,2242
2018,197,b2,2018_24,2018_24-16,2y,C2,20,2174
2018,197,b2,2018_24,2018_24-16,2y,C2,22.5,1898
2018,197,b2,2018_24,2018_24-16,2y,C2,25,1690
2018,197,b2,2018_24,2018_24-16,2y,C2,27.5,1794
2018,197,b2,2018_24,2018_24-16,2y,C2,30,1760
2018,197,b2,2018_24,2018_24-16,2y,C2,32.5,1518
2018,197,b2,2018_24,2018_24-16,2y,C2,35,1690
2018,197,b2,2018_24,2018_24-16,2y,C2,37.5,1760
2018,197,b2,2018_24,2018_24-16,2y,C2,40,1828
2018,197,b2,2018_24,2018_24-17,2y,C2,0,104
2018,197,b2,2018_24,2018_24-17,2y,C2,2.5,552
2018,197,b2,2018_24,2018_24-17,2y,C2,5,1104
2018,197,b2,2018_24,2018_24-17,2y,C2,7.5,1242
2018,197,b2,2018_24,2018_24-17,2y,C2,10,1484
2018,197,b2,2018_24,2018_24-17,2y,C2,12.5,1690
2018,197,b2,2018_24,2018_24-17,2y,C2,15,1863
2018,197,b2,2018_24,2018_24-17,2y,C2,17.5,1863
2018,197,b2,2018_24,2018_24-17,2y,C2,20,1898
2018,197,b2,2018_24,2018_24-17,2y,C2,22.5,1690
2018,197,b2,2018_24,2018_24-17,2y,C2,25,1414
2018,197,b2,2018_24,2018_24-17,2y,C2,27.5,1346
2018,197,b2,2018_24,2018_24-17,2y,C2,30,1414
2018,197,b2,2018_24,2018_24-17,2y,C2,32.5,1656
2018,197,b2,2018_24,2018_24-17,2y,C2,35,1690
2018,197,b2,2018_24,2018_24-17,2y,C2,37.5,1656
2018,197,b2,2018_24,2018_24-17,2y,C2,40,1552
2018,197,b2,2018_28,2018_28-11,4y,C4,0,172
2018,197,b2,2018_28,2018_28-11,4y,C4,2.5,172
2018,197,b2,2018_28,2018_28-11,4y,C4,5,656
2018,197,b2,2018_28,2018_28-11,4y,C4,7.5,794
2018,197,b2,2018_28,2018_28-11,4y,C4,10,724
2018,197,b2,2018_28,2018_28-11,4y,C4,12.5,759
2018,197,b2,2018_28,2018_28-11,4y,C4,15,862
2018,197,b2,2018_28,2018_28-11,4y,C4,17.5,1070
2018,197,b2,2018_28,2018_28-11,4y,C4,20,932
2018,197,b2,2018_28,2018_28-11,4y,C4,22.5,862
2018,197,b2,2018_28,2018_28-11,4y,C4,25,1518
2018,197,b2,2018_28,2018_28-11,4y,C4,27.5,1828
2018,197,b2,2018_28,2018_28-11,4y,C4,30,1760
2018,197,b2,2018_28,2018_28-11,4y,C4,32.5,1760
2018,197,b2,2018_28,2018_28-11,4y,C4,35,1622
2018,197,b2,2018_28,2018_28-11,4y,C4,37.5,1656
2018,197,b2,2018_28,2018_28-11,4y,C4,40,1449
2018,197,b2,2018_28,2018_28-12,4y,C4,0,138
2018,197,b2,2018_28,2018_28-12,4y,C4,2.5,242
2018,197,b2,2018_28,2018_28-12,4y,C4,5,448
2018,197,b2,2018_28,2018_28-12,4y,C4,7.5,586
2018,197,b2,2018_28,2018_28-12,4y,C4,10,483
2018,197,b2,2018_28,2018_28-12,4y,C4,12.5,448
2018,197,b2,2018_28,2018_28-12,4y,C4,15,483
2018,197,b2,2018_28,2018_28-12,4y,C4,17.5,483
2018,197,b2,2018_28,2018_28-12,4y,C4,20,518
2018,197,b2,2018_28,2018_28-12,4y,C4,22.5,483
2018,197,b2,2018_28,2018_28-12,4y,C4,25,621
2018,197,b2,2018_28,2018_28-12,4y,C4,27.5,724
2018,197,b2,2018_28,2018_28-12,4y,C4,30,794
2018,197,b2,2018_28,2018_28-12,4y,C4,32.5,794
2018,197,b2,2018_28,2018_28-12,4y,C4,35,759
2018,197,b2,2018_28,2018_28-12,4y,C4,37.5,828
