year,doy,block,plot_id,rep_id,rot_trt,harv_crop,depth_cm,resis_kpa
2018,130,b1,2018_13,2018_13-10,2y,C2,43.18,586.0545999999999
2018,130,b1,2018_13,2018_13-10,2y,C2,45.72,620.5284
2018,130,b1,2018_13,2018_13-2,2y,C2,0,68.9476
2018,130,b1,2018_13,2018_13-2,2y,C2,2.54,103.42139999999999
2018,130,b1,2018_13,2018_13-2,2y,C2,5.08,344.738
2018,130,b1,2018_13,2018_13-2,2y,C2,7.62,586.0545999999999
2018,130,b1,2018_13,2018_13-2,2y,C2,10.16,792.8974
2018,130,b1,2018_13,2018_13-2,2y,C2,12.7,758.4236
2018,130,b1,2018_13,2018_13-2,2y,C2,15.24,896.3188
2018,130,b1,2018_13,2018_13-2,2y,C2,17.78,792.8974
2018,130,b1,2018_13,2018_13-2,2y,C2,20.32,827.3711999999999
2018,130,b1,2018_13,2018_13-2,2y,C2,22.86,792.8974
2018,130,b1,2018_13,2018_13-2,2y,C2,25.4,758.4236
2018,130,b1,2018_13,2018_13-2,2y,C2,27.94,655.0022
2018,130,b1,2018_13,2018_13-2,2y,C2,30.48,689.476
2018,130,b1,2018_13,2018_13-2,2y,C2,33.02,689.476
2018,130,b1,2018_13,2018_13-2,2y,C2,35.56,655.0022
2018,130,b1,2018_13,2018_13-2,2y,C2,38.1,551.5808
2018,130,b1,2018_13,2018_13-2,2y,C2,40.64,551.5808
2018,130,b1,2018_13,2018_13-2,2y,C2,43.18,551.5808
2018,130,b1,2018_13,2018_13-2,2y,C2,45.72,620.5284
2018,130,b1,2018_13,2018_13-3,2y,C2,0,0
2018,130,b1,2018_13,2018_13-3,2y,C2,2.54,0
2018,130,b1,2018_13,2018_13-3,2y,C2,5.08,206.84279999999998
2018,130,b1,2018_13,2018_13-3,2y,C2,7.62,448.1594
2018,130,b1,2018_13,2018_13-3,2y,C2,10.16,758.4236
2018,130,b1,2018_13,2018_13-3,2y,C2,12.7,689.476
2018,130,b1,2018_13,2018_13-3,2y,C2,15.24,723.9498
2018,130,b1,2018_13,2018_13-3,2y,C2,17.78,723.9498
2018,130,b1,2018_13,2018_13-3,2y,C2,20.32,861.845
2018,130,b1,2018_13,2018_13-3,2y,C2,22.86,930.7926
2018,130,b1,2018_13,2018_13-3,2y,C2,25.4,1103.1616
2018,130,b1,2018_13,2018_13-3,2y,C2,27.94,1068.6878
2018,130,b1,2018_13,2018_13-3,2y,C2,30.48,965.2664
2018,130,b1,2018_13,2018_13-3,2y,C2,33.02,827.3711999999999
2018,130,b1,2018_13,2018_13-3,2y,C2,35.56,792.8974
2018,130,b1,2018_13,2018_13-3,2y,C2,38.1,861.845
2018,130,b1,2018_13,2018_13-3,2y,C2,40.64,861.845
2018,130,b1,2018_13,2018_13-3,2y,C2,43.18,758.4236
2018,130,b1,2018_13,2018_13-3,2y,C2,45.72,655.0022
2018,130,b1,2018_13,2018_13-4,2y,C2,0,34.4738
2018,130,b1,2018_13,2018_13-4,2y,C2,2.54,206.84279999999998
2018,130,b1,2018_13,2018_13-4,2y,C2,5.08,792.8974
2018,130,b1,2018_13,2018_13-4,2y,C2,7.62,758.4236
2018,130,b1,2018_13,2018_13-4,2y,C2,10.16,827.3711999999999
2018,130,b1,2018_13,2018_13-4,2y,C2,12.7,861.845
2018,130,b1,2018_13,2018_13-4,2y,C2,15.24,999.7402
2018,130,b1,2018_13,2018_13-4,2y,C2,17.78,1068.6878
2018,130,b1,2018_13,2018_13-4,2y,C2,20.32,965.2664
2018,130,b1,2018_13,2018_13-4,2y,C2,22.86,827.3711999999999
2018,130,b1,2018_13,2018_13-4,2y,C2,25.4,723.9498
2018,130,b1,2018_13,2018_13-4,2y,C2,27.94,723.9498
2018,130,b1,2018_13,2018_13-4,2y,C2,30.48,792.8974
2018,130,b1,2018_13,2018_13-4,2y,C2,33.02,758.4236
2018,130,b1,2018_13,2018_13-4,2y,C2,35.56,758.4236
2018,130,b1,2018_13,2018_13-4,2y,C2,38.1,723.9498
2018,130,b1,2018_13,2018_13-4,2y,C2,40.64,758.4236
2018,130,b1,2018_13,2018_13-4,2y,C2,43.18,758.4236
2018,130,b1,2018_13,2018_13-4,2y,C2,45.72,758.4236
2018,130,b1,2018_13,2018_13-5,2y,C2,0,0
2018,130,b1,2018_13,2018_13-5,2y,C2,2.54,0
2018,130,b1,2018_13,2018_13-5,2y,C2,5.08,34.4738
2018,130,b1,2018_13,2018_13-5,2y,C2,7.62,241.3166
2018,130,b1,2018_13,2018_13-5,2y,C2,10.16,413.68559999999997
2018,130,b1,2018_13,2018_13-5,2y,C2,12.7,551.5808
2018,130,b1,2018_13,2018_13-5,2y,C2,15.24,620.5284
2018,130,b1,2018_13,2018_13-5,2y,C2,17.78,586.0545999999999
2018,130,b1,2018_13,2018_13-5,2y,C2,20.32,655.0022
2018,130,b1,2018_13,2018_13-5,2y,C2,22.86,723.9498
2018,130,b1,2018_13,2018_13-5,2y,C2,25.4,723.9498
2018,130,b1,2018_13,2018_13-5,2y,C2,27.94,723.9498
2018,130,b1,2018_13,2018_13-5,2y,C2,30.48,723.9498
2018,130,b1,2018_13,2018_13-5,2y,C2,33.02,689.476
2018,130,b1,2018_13,2018_13-5,2y,C2,35.56,723.9498
2018,130,b1,2018_13,2018_13-5,2y,C2,38.1,827.3711999999999
2018,130,b1,2018_13,2018_13-5,2y,C2,40.64,758.4236
2018,130,b1,2018_13,2018_13-5,2y,C2,43.18,758.4236
2018,130,b1,2018_13,2018_13-5,2y,C2,45.72,689.476
2018,130,b1,2018_13,2018_13-6,2y,C2,0,0
2018,130,b1,2018_13,2018_13-6,2y,C2,2.54,68.9476
2018,130,b1,2018_13,2018_13-6,2y,C2,5.08,172.369
2018,130,b1,2018_13,2018_13-6,2y,C2,7.62,551.5808
2018,130,b1,2018_13,2018_13-6,2y,C2,10.16,413.68559999999997
2018,130,b1,2018_13,2018_13-6,2y,C2,12.7,482.6332
2018,130,b1,2018_13,2018_13-6,2y,C2,15.24,551.5808
2018,130,b1,2018_13,2018_13-6,2y,C2,17.78,689.476
2018,130,b1,2018_13,2018_13-6,2y,C2,20.32,655.0022
2018,130,b1,2018_13,2018_13-6,2y,C2,22.86,586.0545999999999
2018,130,b1,2018_13,2018_13-6,2y,C2,25.4,586.0545999999999
2018,130,b1,2018_13,2018_13-6,2y,C2,27.94,551.5808
2018,130,b1,2018_13,2018_13-6,2y,C2,30.48,620.5284
2018,130,b1,2018_13,2018_13-6,2y,C2,33.02,655.0022
2018,130,b1,2018_13,2018_13-6,2y,C2,35.56,689.476
2018,130,b1,2018_13,2018_13-6,2y,C2,38.1,689.476
2018,130,b1,2018_13,2018_13-6,2y,C2,40.64,655.0022
2018,130,b1,2018_13,2018_13-6,2y,C2,43.18,586.0545999999999
2018,130,b1,2018_13,2018_13-6,2y,C2,45.72,620.5284
2018,130,b1,2018_13,2018_13-7,2y,C2,0,0
2018,130,b1,2018_13,2018_13-7,2y,C2,2.54,0
2018,130,b1,2018_13,2018_13-7,2y,C2,5.08,68.9476
2018,130,b1,2018_13,2018_13-7,2y,C2,7.62,206.84279999999998
2018,130,b1,2018_13,2018_13-7,2y,C2,10.16,551.5808
2018,130,b1,2018_13,2018_13-7,2y,C2,12.7,655.0022
2018,130,b1,2018_13,2018_13-7,2y,C2,15.24,723.9498
2018,130,b1,2018_13,2018_13-7,2y,C2,17.78,827.3711999999999
2018,130,b1,2018_13,2018_13-7,2y,C2,20.32,723.9498
2018,130,b1,2018_13,2018_13-7,2y,C2,22.86,827.3711999999999
2018,130,b1,2018_13,2018_13-7,2y,C2,25.4,827.3711999999999
2018,130,b1,2018_13,2018_13-7,2y,C2,27.94,965.2664
2018,130,b1,2018_13,2018_13-7,2y,C2,30.48,861.845
2018,130,b1,2018_13,2018_13-7,2y,C2,33.02,792.8974
2018,130,b1,2018_13,2018_13-7,2y,C2,35.56,827.3711999999999
2018,130,b1,2018_13,2018_13-7,2y,C2,38.1,792.8974
2018,130,b1,2018_13,2018_13-7,2y,C2,40.64,723.9498
2018,130,b1,2018_13,2018_13-7,2y,C2,43.18,792.8974
2018,130,b1,2018_13,2018_13-7,2y,C2,45.72,827.3711999999999
2018,130,b1,2018_13,2018_13-8,2y,C2,0,34.4738
2018,130,b1,2018_13,2018_13-8,2y,C2,2.54,172.369
2018,130,b1,2018_13,2018_13-8,2y,C2,5.08,206.84279999999998
2018,130,b1,2018_13,2018_13-8,2y,C2,7.62,344.738
2018,130,b1,2018_13,2018_13-8,2y,C2,10.16,827.3711999999999
2018,130,b1,2018_13,2018_13-8,2y,C2,12.7,792.8974
2018,130,b1,2018_13,2018_13-8,2y,C2,15.24,689.476
2018,130,b1,2018_13,2018_13-8,2y,C2,17.78,689.476
2018,130,b1,2018_13,2018_13-8,2y,C2,20.32,896.3188
2018,130,b1,2018_13,2018_13-8,2y,C2,22.86,1103.1616
2018,130,b1,2018_13,2018_13-8,2y,C2,25.4,965.2664
2018,130,b1,2018_13,2018_13-8,2y,C2,27.94,965.2664
2018,130,b1,2018_13,2018_13-8,2y,C2,30.48,930.7926
2018,130,b1,2018_13,2018_13-8,2y,C2,33.02,930.7926
2018,130,b1,2018_13,2018_13-8,2y,C2,35.56,930.7926
2018,130,b1,2018_13,2018_13-8,2y,C2,38.1,861.845
2018,130,b1,2018_13,2018_13-8,2y,C2,40.64,792.8974
2018,130,b1,2018_13,2018_13-8,2y,C2,43.18,758.4236
2018,130,b1,2018_13,2018_13-8,2y,C2,45.72,723.9498
2018,130,b1,2018_13,2018_13-9,2y,C2,0,137.8952
2018,130,b1,2018_13,2018_13-9,2y,C2,2.54,172.369
2018,130,b1,2018_13,2018_13-9,2y,C2,5.08,448.1594
2018,130,b1,2018_13,2018_13-9,2y,C2,7.62,586.0545999999999
2018,130,b1,2018_13,2018_13-9,2y,C2,10.16,413.68559999999997
2018,130,b1,2018_13,2018_13-9,2y,C2,12.7,551.5808
2018,130,b1,2018_13,2018_13-9,2y,C2,15.24,827.3711999999999
2018,130,b1,2018_13,2018_13-9,2y,C2,17.78,792.8974
2018,130,b1,2018_13,2018_13-9,2y,C2,20.32,827.3711999999999
2018,130,b1,2018_13,2018_13-9,2y,C2,22.86,689.476
2018,130,b1,2018_13,2018_13-9,2y,C2,25.4,655.0022
2018,130,b1,2018_13,2018_13-9,2y,C2,27.94,620.5284
2018,130,b1,2018_13,2018_13-9,2y,C2,30.48,586.0545999999999
2018,130,b1,2018_13,2018_13-9,2y,C2,33.02,723.9498
2018,130,b1,2018_13,2018_13-9,2y,C2,35.56,827.3711999999999
2018,130,b1,2018_13,2018_13-9,2y,C2,38.1,896.3188
2018,130,b1,2018_13,2018_13-9,2y,C2,40.64,827.3711999999999
2018,130,b1,2018_13,2018_13-9,2y,C2,43.18,792.8974
2018,130,b1,2018_13,2018_13-9,2y,C2,45.72,827.3711999999999
2018,130,b1,2018_18,2018_18-1,4y,C4,0,689.476
2018,130,b1,2018_18,2018_18-1,4y,C4,2.54,1206.5829999999999
2018,130,b1,2018_18,2018_18-1,4y,C4,5.08,1689.2161999999998
2018,130,b1,2018_18,2018_18-1,4y,C4,7.62,1654.7423999999999
2018,130,b1,2018_18,2018_18-1,4y,C4,10.16,1068.6878
2018,130,b1,2018_18,2018_18-1,4y,C4,12.7,827.3711999999999
2018,130,b1,2018_18,2018_18-1,4y,C4,15.24,758.4236
2018,130,b1,2018_18,2018_18-1,4y,C4,17.78,792.8974
2018,130,b1,2018_18,2018_18-1,4y,C4,20.32,758.4236
2018,130,b1,2018_18,2018_18-1,4y,C4,22.86,586.0545999999999
2018,130,b1,2018_18,2018_18-1,4y,C4,25.4,413.68559999999997
2018,130,b1,2018_18,2018_18-1,4y,C4,27.94,723.9498
2018,130,b1,2018_18,2018_18-1,4y,C4,30.48,861.845
2018,130,b1,2018_18,2018_18-1,4y,C4,33.02,930.7926
2018,130,b1,2018_18,2018_18-1,4y,C4,35.56,827.3711999999999
2018,130,b1,2018_18,2018_18-1,4y,C4,38.1,758.4236
2018,130,b1,2018_18,2018_18-1,4y,C4,40.64,758.4236
2018,130,b1,2018_18,2018_18-1,4y,C4,43.18,758.4236
2018,130,b1,2018_18,2018_18-1,4y,C4,45.72,861.845
2018,130,b1,2018_18,2018_18-10,4y,C4,0,0
2018,130,b1,2018_18,2018_18-10,4y,C4,2.54,34.4738
2018,130,b1,2018_18,2018_18-10,4y,C4,5.08,34.4738
2018,130,b1,2018_18,2018_18-10,4y,C4,7.62,241.3166
2018,130,b1,2018_18,2018_18-10,4y,C4,10.16,413.68559999999997
2018,130,b1,2018_18,2018_18-10,4y,C4,12.7,620.5284
2018,130,b1,2018_18,2018_18-10,4y,C4,15.24,551.5808
2018,130,b1,2018_18,2018_18-10,4y,C4,17.78,586.0545999999999
2018,130,b1,2018_18,2018_18-10,4y,C4,20.32,448.1594
2018,130,b1,2018_18,2018_18-10,4y,C4,22.86,620.5284
2018,130,b1,2018_18,2018_18-10,4y,C4,25.4,1206.5829999999999
2018,130,b1,2018_18,2018_18-10,4y,C4,27.94,999.7402
2018,130,b1,2018_18,2018_18-10,4y,C4,30.48,1206.5829999999999
2018,130,b1,2018_18,2018_18-10,4y,C4,33.02,1275.5306
2018,130,b1,2018_18,2018_18-10,4y,C4,35.56,1241.0568
2018,130,b1,2018_18,2018_18-10,4y,C4,38.1,1482.3734
2018,130,b1,2018_18,2018_18-10,4y,C4,40.64,1482.3734
2018,130,b1,2018_18,2018_18-10,4y,C4,43.18,1585.7948
2018,130,b1,2018_18,2018_18-10,4y,C4,45.72,1482.3734
2018,130,b1,2018_18,2018_18-2,4y,C4,0,206.84279999999998
2018,130,b1,2018_18,2018_18-2,4y,C4,2.54,551.5808
2018,130,b1,2018_18,2018_18-2,4y,C4,5.08,689.476
2018,130,b1,2018_18,2018_18-2,4y,C4,7.62,861.845
2018,130,b1,2018_18,2018_18-2,4y,C4,10.16,861.845
2018,130,b1,2018_18,2018_18-2,4y,C4,12.7,551.5808
2018,130,b1,2018_18,2018_18-2,4y,C4,15.24,655.0022
2018,130,b1,2018_18,2018_18-2,4y,C4,17.78,620.5284
2018,130,b1,2018_18,2018_18-2,4y,C4,20.32,689.476
2018,130,b1,2018_18,2018_18-2,4y,C4,22.86,723.9498
2018,130,b1,2018_18,2018_18-2,4y,C4,25.4,620.5284
2018,130,b1,2018_18,2018_18-2,4y,C4,27.94,930.7926
2018,130,b1,2018_18,2018_18-2,4y,C4,30.48,827.3711999999999
2018,130,b1,2018_18,2018_18-2,4y,C4,33.02,1137.6354
2018,130,b1,2018_18,2018_18-2,4y,C4,35.56,1172.1091999999999
2018,130,b1,2018_18,2018_18-2,4y,C4,38.1,1103.1616
2018,130,b1,2018_18,2018_18-2,4y,C4,40.64,1068.6878
2018,130,b1,2018_18,2018_18-2,4y,C4,43.18,965.2664
2018,130,b1,2018_18,2018_18-2,4y,C4,45.72,999.7402
2018,130,b1,2018_18,2018_18-3,4y,C4,0,241.3166
2018,130,b1,2018_18,2018_18-3,4y,C4,2.54,413.68559999999997
2018,130,b1,2018_18,2018_18-3,4y,C4,5.08,861.845
2018,130,b1,2018_18,2018_18-3,4y,C4,7.62,999.7402
2018,130,b1,2018_18,2018_18-3,4y,C4,10.16,620.5284
2018,130,b1,2018_18,2018_18-3,4y,C4,12.7,758.4236
2018,130,b1,2018_18,2018_18-3,4y,C4,15.24,723.9498
2018,130,b1,2018_18,2018_18-3,4y,C4,17.78,655.0022
2018,130,b1,2018_18,2018_18-3,4y,C4,20.32,586.0545999999999
2018,130,b1,2018_18,2018_18-3,4y,C4,22.86,655.0022
2018,130,b1,2018_18,2018_18-3,4y,C4,25.4,655.0022
2018,130,b1,2018_18,2018_18-3,4y,C4,27.94,1137.6354
2018,130,b1,2018_18,2018_18-3,4y,C4,30.48,1137.6354
2018,130,b1,2018_18,2018_18-3,4y,C4,33.02,1103.1616
2018,130,b1,2018_18,2018_18-3,4y,C4,35.56,1103.1616
2018,130,b1,2018_18,2018_18-3,4y,C4,38.1,1206.5829999999999
2018,130,b1,2018_18,2018_18-3,4y,C4,40.64,1137.6354
2018,130,b1,2018_18,2018_18-3,4y,C4,43.18,1241.0568
2018,130,b1,2018_18,2018_18-3,4y,C4,45.72,1137.6354
2018,130,b1,2018_18,2018_18-4,4y,C4,0,0
2018,130,b1,2018_18,2018_18-4,4y,C4,2.54,137.8952
2018,130,b1,2018_18,2018_18-4,4y,C4,5.08,999.7402
2018,130,b1,2018_18,2018_18-4,4y,C4,7.62,930.7926
2018,130,b1,2018_18,2018_18-4,4y,C4,10.16,1103.1616
2018,130,b1,2018_18,2018_18-4,4y,C4,12.7,896.3188
2018,130,b1,2018_18,2018_18-4,4y,C4,15.24,896.3188
2018,130,b1,2018_18,2018_18-4,4y,C4,17.78,965.2664
2018,130,b1,2018_18,2018_18-4,4y,C4,20.32,896.3188
2018,130,b1,2018_18,2018_18-4,4y,C4,22.86,861.845
2018,130,b1,2018_18,2018_18-4,4y,C4,25.4,861.845
2018,130,b1,2018_18,2018_18-4,4y,C4,27.94,1172.1091999999999
2018,130,b1,2018_18,2018_18-4,4y,C4,30.48,1310.0044
2018,130,b1,2018_18,2018_18-4,4y,C4,33.02,1378.952
2018,130,b1,2018_18,2018_18-4,4y,C4,35.56,1310.0044
2018,130,b1,2018_18,2018_18-4,4y,C4,38.1,1275.5306
2018,130,b1,2018_18,2018_18-4,4y,C4,40.64,1137.6354
2018,130,b1,2018_18,2018_18-4,4y,C4,43.18,1068.6878
2018,130,b1,2018_18,2018_18-4,4y,C4,45.72,1068.6878
2018,130,b1,2018_18,2018_18-5,4y,C4,0,68.9476
2018,130,b1,2018_18,2018_18-5,4y,C4,2.54,206.84279999999998
2018,130,b1,2018_18,2018_18-5,4y,C4,5.08,379.2118
2018,130,b1,2018_18,2018_18-5,4y,C4,7.62,723.9498
2018,130,b1,2018_18,2018_18-5,4y,C4,10.16,827.3711999999999
2018,130,b1,2018_18,2018_18-5,4y,C4,12.7,758.4236
2018,130,b1,2018_18,2018_18-5,4y,C4,15.24,723.9498
2018,130,b1,2018_18,2018_18-5,4y,C4,17.78,620.5284
2018,130,b1,2018_18,2018_18-5,4y,C4,20.32,448.1594
2018,130,b1,2018_18,2018_18-5,4y,C4,22.86,482.6332
2018,130,b1,2018_18,2018_18-5,4y,C4,25.4,586.0545999999999
2018,130,b1,2018_18,2018_18-5,4y,C4,27.94,896.3188
2018,130,b1,2018_18,2018_18-5,4y,C4,30.48,965.2664
2018,130,b1,2018_18,2018_18-5,4y,C4,33.02,999.7402
2018,130,b1,2018_18,2018_18-5,4y,C4,35.56,999.7402
2018,130,b1,2018_18,2018_18-5,4y,C4,38.1,861.845
2018,130,b1,2018_18,2018_18-5,4y,C4,40.64,896.3188
2018,130,b1,2018_18,2018_18-5,4y,C4,43.18,1310.0044
2018,130,b1,2018_18,2018_18-5,4y,C4,45.72,1723.69
2018,130,b1,2018_18,2018_18-6,4y,C4,0,68.9476
2018,130,b1,2018_18,2018_18-6,4y,C4,2.54,379.2118
2018,130,b1,2018_18,2018_18-6,4y,C4,5.08,723.9498
2018,130,b1,2018_18,2018_18-6,4y,C4,7.62,723.9498
2018,130,b1,2018_18,2018_18-6,4y,C4,10.16,723.9498
2018,130,b1,2018_18,2018_18-6,4y,C4,12.7,551.5808
2018,130,b1,2018_18,2018_18-6,4y,C4,15.24,551.5808
2018,130,b1,2018_18,2018_18-6,4y,C4,17.78,586.0545999999999
2018,130,b1,2018_18,2018_18-6,4y,C4,20.32,413.68559999999997
2018,130,b1,2018_18,2018_18-6,4y,C4,22.86,551.5808
2018,130,b1,2018_18,2018_18-6,4y,C4,25.4,482.6332
2018,130,b1,2018_18,2018_18-6,4y,C4,27.94,413.68559999999997
2018,130,b1,2018_18,2018_18-6,4y,C4,30.48,999.7402
2018,130,b1,2018_18,2018_18-6,4y,C4,33.02,1068.6878
2018,130,b1,2018_18,2018_18-6,4y,C4,35.56,1137.6354
2018,130,b1,2018_18,2018_18-6,4y,C4,38.1,965.2664
2018,130,b1,2018_18,2018_18-6,4y,C4,40.64,1172.1091999999999
2018,130,b1,2018_18,2018_18-6,4y,C4,43.18,1103.1616
2018,130,b1,2018_18,2018_18-6,4y,C4,45.72,1241.0568
2018,130,b1,2018_18,2018_18-7,4y,C4,0,0
2018,130,b1,2018_18,2018_18-7,4y,C4,2.54,137.8952
2018,130,b1,2018_18,2018_18-7,4y,C4,5.08,482.6332
2018,130,b1,2018_18,2018_18-7,4y,C4,7.62,551.5808
2018,130,b1,2018_18,2018_18-7,4y,C4,10.16,482.6332
2018,130,b1,2018_18,2018_18-7,4y,C4,12.7,413.68559999999997
2018,130,b1,2018_18,2018_18-7,4y,C4,15.24,448.1594
2018,130,b1,2018_18,2018_18-7,4y,C4,17.78,482.6332
2018,130,b1,2018_18,2018_18-7,4y,C4,20.32,482.6332
2018,130,b1,2018_18,2018_18-7,4y,C4,22.86,551.5808
2018,130,b1,2018_18,2018_18-7,4y,C4,25.4,551.5808
2018,130,b1,2018_18,2018_18-7,4y,C4,27.94,620.5284
2018,130,b1,2018_18,2018_18-7,4y,C4,30.48,930.7926
2018,130,b1,2018_18,2018_18-7,4y,C4,33.02,1068.6878
2018,130,b1,2018_18,2018_18-7,4y,C4,35.56,1172.1091999999999
2018,130,b1,2018_18,2018_18-7,4y,C4,38.1,1172.1091999999999
2018,130,b1,2018_18,2018_18-7,4y,C4,40.64,999.7402
2018,130,b1,2018_18,2018_18-7,4y,C4,43.18,930.7926
2018,130,b1,2018_18,2018_18-7,4y,C4,45.72,930.7926
2018,130,b1,2018_18,2018_18-8,4y,C4,0,0
2018,130,b1,2018_18,2018_18-8,4y,C4,2.54,0
2018,130,b1,2018_18,2018_18-8,4y,C4,5.08,0
2018,130,b1,2018_18,2018_18-8,4y,C4,7.62,241.3166
2018,130,b1,2018_18,2018_18-8,4y,C4,10.16,620.5284
2018,130,b1,2018_18,2018_18-8,4y,C4,12.7,620.5284
2018,130,b1,2018_18,2018_18-8,4y,C4,15.24,620.5284
2018,130,b1,2018_18,2018_18-8,4y,C4,17.78,551.5808
2018,130,b1,2018_18,2018_18-8,4y,C4,20.32,551.5808
2018,130,b1,2018_18,2018_18-8,4y,C4,22.86,965.2664
2018,130,b1,2018_18,2018_18-8,4y,C4,25.4,999.7402
2018,130,b1,2018_18,2018_18-8,4y,C4,27.94,1103.1616
2018,130,b1,2018_18,2018_18-8,4y,C4,30.48,1241.0568
2018,130,b1,2018_18,2018_18-8,4y,C4,33.02,1206.5829999999999
2018,130,b1,2018_18,2018_18-8,4y,C4,35.56,1172.1091999999999
2018,130,b1,2018_18,2018_18-8,4y,C4,38.1,1310.0044
2018,130,b1,2018_18,2018_18-8,4y,C4,40.64,1344.4782
2018,130,b1,2018_18,2018_18-8,4y,C4,43.18,1447.8996
2018,130,b1,2018_18,2018_18-8,4y,C4,45.72,1413.4258
2018,130,b1,2018_18,2018_18-9,4y,C4,0,68.9476
2018,130,b1,2018_18,2018_18-9,4y,C4,2.54,68.9476
2018,130,b1,2018_18,2018_18-9,4y,C4,5.08,310.2642
2018,130,b1,2018_18,2018_18-9,4y,C4,7.62,344.738
2018,130,b1,2018_18,2018_18-9,4y,C4,10.16,482.6332
2018,130,b1,2018_18,2018_18-9,4y,C4,12.7,827.3711999999999
2018,130,b1,2018_18,2018_18-9,4y,C4,15.24,689.476
2018,130,b1,2018_18,2018_18-9,4y,C4,17.78,689.476
2018,130,b1,2018_18,2018_18-9,4y,C4,20.32,861.845
2018,130,b1,2018_18,2018_18-9,4y,C4,22.86,723.9498
2018,130,b1,2018_18,2018_18-9,4y,C4,25.4,655.0022
2018,130,b1,2018_18,2018_18-9,4y,C4,27.94,586.0545999999999
2018,130,b1,2018_18,2018_18-9,4y,C4,30.48,310.2642
2018,130,b1,2018_18,2018_18-9,4y,C4,33.02,586.0545999999999
2018,130,b1,2018_18,2018_18-9,4y,C4,35.56,930.7926
2018,130,b1,2018_18,2018_18-9,4y,C4,38.1,1103.1616
2018,130,b1,2018_18,2018_18-9,4y,C4,40.64,1103.1616
2018,130,b1,2018_18,2018_18-9,4y,C4,43.18,1068.6878
2018,130,b1,2018_18,2018_18-9,4y,C4,45.72,1103.1616
2018,130,b2,2018_24,2018_24-1,2y,C2,0,0
2018,130,b2,2018_24,2018_24-1,2y,C2,2.54,0
2018,130,b2,2018_24,2018_24-1,2y,C2,5.08,68.9476
2018,130,b2,2018_24,2018_24-1,2y,C2,7.62,68.9476
2018,130,b2,2018_24,2018_24-1,2y,C2,10.16,482.6332
2018,130,b2,2018_24,2018_24-1,2y,C2,12.7,586.0545999999999
2018,130,b2,2018_24,2018_24-1,2y,C2,15.24,655.0022
2018,130,b2,2018_24,2018_24-1,2y,C2,17.78,723.9498
2018,130,b2,2018_24,2018_24-1,2y,C2,20.32,689.476
2018,130,b2,2018_24,2018_24-1,2y,C2,22.86,723.9498
2018,130,b2,2018_24,2018_24-1,2y,C2,25.4,689.476
2018,130,b2,2018_24,2018_24-1,2y,C2,27.94,827.3711999999999
2018,130,b2,2018_24,2018_24-1,2y,C2,30.48,792.8974
